potential,current,current_filtered_()Hz,current_filtered_50Hz
-867.0625,-2.1499795297757222e-08,-2.2639742152632002e-08,-2.263974215263199e-08
-866.5625,-2.1904312201855048e-08,-2.2952929107308057e-08,-2.2952929107308064e-08
-866.0625,-2.163330971797025e-08,-2.2555362229392906e-08,-2.2555362229392906e-08
-865.5625,-2.216657267013065e-08,-2.285559548838204e-08,-2.2855595488382048e-08
-865.0625,-2.2137167708536114e-08,-2.256876408244917e-08,-2.256876408244916e-08
-864.5625,-2.2728445855193835e-08,-2.2684589720174797e-08,-2.2684589720174787e-08
-864.0625,-2.3067000277876885e-08,-2.2616787146439485e-08,-2.2616787146439458e-08
-863.5625,-2.3132168030599914e-08,-2.2535523299477555e-08,-2.2535523299477526e-08
-863.0625,-2.349138539926832e-08,-2.2600431398242902e-08,-2.2600431398242882e-08
-862.5625,-2.353112183385553e-08,-2.2461986272087737e-08,-2.2461986272087737e-08
-862.0625,-2.3586752842277627e-08,-2.2507990124453663e-08,-2.250799012445368e-08
-861.5625,-2.345959625159855e-08,-2.2436779485614256e-08,-2.2436779485614276e-08
-861.0625,-2.3324492374002023e-08,-2.2400804991847593e-08,-2.2400804991847623e-08
-860.5625,-2.306779500656863e-08,-2.2402785281882407e-08,-2.2402785281882427e-08
-860.0625,-2.2589368334138592e-08,-2.2323173293840788e-08,-2.232317329384079e-08
-859.5625,-2.2373996858675896e-08,-2.235010468482873e-08,-2.235010468482873e-08
-859.0625,-2.20704104984296e-08,-2.227293651646828e-08,-2.2272936516468258e-08
-858.5625,-2.1687351269008863e-08,-2.2278726324092867e-08,-2.2278726324092854e-08
-858.0625,-2.130111312482116e-08,-2.2229709070126004e-08,-2.2229709070125988e-08
-857.5625,-2.1151704130773243e-08,-2.2191957698045742e-08,-2.219195769804573e-08
-857.0625,-2.104441575738777e-08,-2.2173863452529804e-08,-2.2173863452529784e-08
-856.5625,-2.0961763973446364e-08,-2.2145371272801797e-08,-2.2145371272801784e-08
-856.0625,-2.1200977309661387e-08,-2.2080561268429823e-08,-2.2080561268429803e-08
-855.5625,-2.1533968631502233e-08,-2.2139501476264267e-08,-2.2139501476264248e-08
-855.0625,-2.154112118972792e-08,-2.197722599343374e-08,-2.1977225993433706e-08
-854.5625,-2.2079152514038783e-08,-2.209470061409275e-08,-2.2094700614092717e-08
-854.0625,-2.2269092671365658e-08,-2.193015856591532e-08,-2.193015856591528e-08
-853.5625,-2.267281484677173e-08,-2.2008864264425252e-08,-2.2008864264425232e-08
-853.0625,-2.291441236906199e-08,-2.1924130896795657e-08,-2.1924130896795643e-08
-852.5625,-2.2945406788040016e-08,-2.1907557554455453e-08,-2.190755755445546e-08
-852.0625,-2.2872291748399545e-08,-2.191345677219202e-08,-2.1913456772192043e-08
-851.5625,-2.286990756232431e-08,-2.1795930305395277e-08,-2.1795930305395303e-08
-851.0625,-2.291043872560327e-08,-2.1897423012054037e-08,-2.1897423012054073e-08
-850.5625,-2.2311213292028104e-08,-2.17195229440724e-08,-2.1719522944072445e-08
-850.0625,-2.2180877786582048e-08,-2.1847831481236843e-08,-2.1847831481236866e-08
-849.5625,-2.1773181967717253e-08,-2.1694048798630322e-08,-2.169404879863034e-08
-849.0625,-2.1488669096072805e-08,-2.174860117155314e-08,-2.1748601171553156e-08
-848.5625,-2.111514661095301e-08,-2.1669416215592468e-08,-2.1669416215592484e-08
-848.0625,-2.0710629706855185e-08,-2.1635722225439867e-08,-2.1635722225439877e-08
-847.5625,-2.044042195166213e-08,-2.1656050002592693e-08,-2.1656050002592687e-08
-847.0625,-2.04523428820383e-08,-2.1535132837617352e-08,-2.1535132837617345e-08
-846.5625,-2.0705861334704717e-08,-2.1632512722096712e-08,-2.1632512722096695e-08
-846.0625,-2.0457905982880508e-08,-2.1502707655423738e-08,-2.1502707655423715e-08
-845.5625,-2.079089730472135e-08,-2.1486583535347555e-08,-2.14865835353475e-08
-845.0625,-2.125899250415872e-08,-2.1570192888021493e-08,-2.157019288802143e-08
-844.5625,-2.122799808518069e-08,-2.129149633422899e-08,-2.12914963342289e-08
-844.0625,-2.1977427241495518e-08,-2.1599468603988666e-08,-2.1599468603988573e-08
-843.5625,-2.183040243352283e-08,-2.1225941976498507e-08,-2.1225941976498408e-08
-843.0625,-2.243757515401544e-08,-2.1481140220428146e-08,-2.148114022042804e-08
-842.5625,-2.23668443004502e-08,-2.1262320883878948e-08,-2.1262320883878855e-08
-842.0625,-2.2266708485290424e-08,-2.1334322151447282e-08,-2.133432215144719e-08
-841.5625,-2.23183658502538e-08,-2.1262430995792225e-08,-2.126243099579216e-08
-841.0625,-2.234220771100613e-08,-2.1259693461301605e-08,-2.125969346130154e-08
-840.5625,-2.1861396852500856e-08,-2.121445671235494e-08,-2.1214456712354894e-08
-840.0625,-2.14131698703571e-08,-2.1182517168430324e-08,-2.1182517168430295e-08
-839.5625,-2.1231176999947663e-08,-2.118182165280369e-08,-2.1181821652803663e-08
-839.0625,-2.087831746081322e-08,-2.1073613629811566e-08,-2.107361362981156e-08
-838.5625,-2.0518305363453083e-08,-2.1179322914987566e-08,-2.1179322914987582e-08
-838.0625,-1.99961686129771e-08,-2.0983476638526804e-08,-2.098347663852682e-08
-837.5625,-2.0174187839927806e-08,-2.1159874024855773e-08,-2.1159874024855796e-08
-837.0625,-1.9884906596132907e-08,-2.0925729057431108e-08,-2.0925729057431135e-08
-836.5625,-1.9982658225217453e-08,-2.109062824631225e-08,-2.109062824631227e-08
-836.0625,-1.987616458052372e-08,-2.087827870721361e-08,-2.0878278707213622e-08
-835.5625,-2.02941918723812e-08,-2.101512219821324e-08,-2.1015122198213253e-08
-835.0625,-2.049684768877597e-08,-2.083067490650799e-08,-2.0830674906508006e-08
-834.5625,-2.0990374206349162e-08,-2.0972911127157592e-08,-2.09729111271576e-08
-834.0625,-2.1107199324035563e-08,-2.076698024416276e-08,-2.0766980244162773e-08
-833.5625,-2.1578473438239906e-08,-2.0948014114348493e-08,-2.0948014114348486e-08
-833.0625,-2.158403653908212e-08,-2.068916907638295e-08,-2.068916907638294e-08
-832.5625,-2.198696398579645e-08,-2.0905898018997383e-08,-2.0905898018997377e-08
-832.0625,-2.172549824621259e-08,-2.0627723078604193e-08,-2.0627723078604173e-08
-831.5625,-2.1875701968952253e-08,-2.0819275397842764e-08,-2.0819275397842757e-08
-831.0625,-2.1486284909997567e-08,-2.0623639459122755e-08,-2.0623639459122742e-08
-830.5625,-2.134959157501756e-08,-2.0709638732575653e-08,-2.070963873257565e-08
-830.0625,-2.1039647385237303e-08,-2.0642482344931737e-08,-2.0642482344931737e-08
-829.5625,-2.069711931909553e-08,-2.0645616098913905e-08,-2.06456160989139e-08
-829.0625,-2.035061760949504e-08,-2.055859269014667e-08,-2.0558592690146664e-08
-828.5625,-1.9982658225217453e-08,-2.065057991241005e-08,-2.0650579912410046e-08
-828.0625,-1.9441447986139612e-08,-2.0409328207002206e-08,-2.04093282070022e-08
-827.5625,-1.966158783375277e-08,-2.0640447723655847e-08,-2.0640447723655834e-08
-827.0625,-1.9181571703939243e-08,-2.0393330901346065e-08,-2.039333090134606e-08
-826.5625,-1.943509015660566e-08,-2.049422783553843e-08,-2.0494227835538423e-08
-826.0625,-1.967430349282068e-08,-2.0501097572889093e-08,-2.050109757288908e-08
-825.5625,-1.955747837513428e-08,-2.0285567974085922e-08,-2.0285567974085892e-08
-825.0625,-2.0147961793100246e-08,-2.051278021777862e-08,-2.0512780217778592e-08
-824.5625,-2.0114583188046993e-08,-2.02323853904838e-08,-2.023238539048375e-08
-824.0625,-2.0732087381532278e-08,-2.038139989126113e-08,-2.0381399891261084e-08
-823.5625,-2.1025342268785902e-08,-2.0311563929491512e-08,-2.031156392949146e-08
-823.0625,-2.107858909113277e-08,-2.0245304943915836e-08,-2.0245304943915786e-08
-822.5625,-2.145687994840304e-08,-2.030169206378266e-08,-2.0301692063782626e-08
-822.0625,-2.1313034055197327e-08,-2.0187066769016086e-08,-2.018706676901606e-08
-821.5625,-2.10952783936594e-08,-2.0202642808202188e-08,-2.020264280820218e-08
-821.0625,-2.109925203711812e-08,-2.0179323584266087e-08,-2.017932358426608e-08
-820.5625,-2.0956200872604154e-08,-2.0133777622216932e-08,-2.013377762221695e-08
-820.0625,-2.0540557766821908e-08,-2.017050998747809e-08,-2.017050998747812e-08
-819.5625,-2.002001047372943e-08,-2.005232276800185e-08,-2.005232276800188e-08
-819.0625,-1.9817354657334643e-08,-2.014126170464676e-08,-2.014126170464679e-08
-818.5625,-1.9301575736392623e-08,-1.99398473355604e-08,-1.9939847335560426e-08
-818.0625,-1.922766596806041e-08,-2.0117988388139945e-08,-2.0117988388139982e-08
-817.5625,-1.8802486117977235e-08,-1.9865413812071006e-08,-1.9865413812071023e-08
-817.0625,-1.898765790315364e-08,-2.0112144999846067e-08,-2.0112144999846083e-08
-816.5625,-1.8764339140773508e-08,-1.9805765943694064e-08,-1.9805765943694064e-08
-816.0625,-1.918951899085669e-08,-2.0075978579784583e-08,-2.0075978579784583e-08
-815.5625,-1.9025010151665626e-08,-1.9723085584527462e-08,-1.9723085584527452e-08
-815.0625,-1.9623440856549052e-08,-2.001134968310708e-08,-2.001134968310706e-08
-814.5625,-1.960913574009765e-08,-1.96782848515586e-08,-1.9678284851558582e-08
-814.0625,-2.024173977872608e-08,-1.996802538960373e-08,-1.99680253896037e-08
-813.5625,-2.0353796524262013e-08,-1.9675446791231805e-08,-1.967544679123176e-08
-813.0625,-2.089898040679857e-08,-1.9893970363473927e-08,-1.9893970363473884e-08
-812.5625,-2.075910815705158e-08,-1.9668596957778812e-08,-1.966859695777876e-08
-812.0625,-2.0852886142677404e-08,-1.9741540706330774e-08,-1.974154070633072e-08
-811.5625,-2.0662945985350533e-08,-1.969460921071046e-08,-1.969460921071042e-08
-811.0625,-2.041260644745109e-08,-1.9603537910508438e-08,-1.96035379105084e-08
-810.5625,-2.0531815751212724e-08,-1.973720700893454e-08,-1.9737207008934513e-08
-810.0625,-1.9997758070360592e-08,-1.9508227885727723e-08,-1.9508227885727697e-08
-809.5625,-1.966158783375277e-08,-1.9704072591176367e-08,-1.9704072591176354e-08
-809.0625,-1.898130007361969e-08,-1.943899502453187e-08,-1.9438995024531852e-08
-808.5625,-1.8968584414551784e-08,-1.9607172264519648e-08,-1.960717226451964e-08
-808.0625,-1.8575988440830125e-08,-1.9475611112640668e-08,-1.9475611112640678e-08
-807.5625,-1.8478236811745585e-08,-1.948001994980378e-08,-1.94800199498038e-08
-807.0625,-1.8518767975024536e-08,-1.9560501336347557e-08,-1.9560501336347587e-08
-806.5625,-1.825571277805719e-08,-1.935080128237509e-08,-1.9350801282375154e-08
-806.0625,-1.865387185262106e-08,-1.9520013847183944e-08,-1.9520013847184023e-08
-805.5625,-1.854737820792733e-08,-1.9311728295040793e-08,-1.931172829504088e-08
-805.0625,-1.896778968586004e-08,-1.9418952355348395e-08,-1.9418952355348488e-08
-804.5625,-1.9449395273057056e-08,-1.932160652547079e-08,-1.9321606525470884e-08
-804.0625,-1.9748213261152895e-08,-1.9380808910157742e-08,-1.9380808910157818e-08
-803.5625,-1.986424365014756e-08,-1.9253816009480743e-08,-1.9253816009480803e-08
-803.0625,-2.022902411965817e-08,-1.9329653251771984e-08,-1.932965325177202e-08
-802.5625,-2.0090741327294667e-08,-1.918626066187792e-08,-1.9186260661877945e-08
-802.0625,-2.0334723035660147e-08,-1.923145177024726e-08,-1.923145177024727e-08
-801.5625,-2.0403864431841902e-08,-1.9209569661727933e-08,-1.920956966172793e-08
-801.0625,-1.995404799231465e-08,-1.9153121391569562e-08,-1.9153121391569536e-08
-800.5625,-1.983563341724476e-08,-1.9213449738971365e-08,-1.9213449738971315e-08
-800.0625,-1.9681456051046377e-08,-1.9094312704365258e-08,-1.9094312704365195e-08
-799.5625,-1.9210181936842044e-08,-1.9155978530171672e-08,-1.9155978530171583e-08
-799.0625,-1.8480620997820813e-08,-1.9027852645745946e-08,-1.9027852645745847e-08
-798.5625,-1.850843650203186e-08,-1.9119271291254857e-08,-1.9119271291254748e-08
-798.0625,-1.828432301095998e-08,-1.8971444335007573e-08,-1.897144433500746e-08
-797.5625,-1.796563680557054e-08,-1.909656595245549e-08,-1.9096565952455392e-08
-797.0625,-1.768191866261784e-08,-1.8926994562440838e-08,-1.8926994562440742e-08
-796.5625,-1.810630378400928e-08,-1.9010774681870682e-08,-1.90107746818706e-08
-796.125,-1.801173106969171e-08,-1.8922763085154807e-08,-1.8922763085154728e-08
-795.625,-1.8039546573902755e-08,-1.886860624145231e-08,-1.8868606241452243e-08
-795.125,-1.865148766654583e-08,-1.8965566459571414e-08,-1.896556645957136e-08
-794.625,-1.8802486117977235e-08,-1.8738152968629967e-08,-1.873815296862993e-08
-794.125,-1.9253097286196222e-08,-1.8989057807377158e-08,-1.8989057807377138e-08
-793.625,-1.9245944727970533e-08,-1.8668467206578275e-08,-1.866846720657826e-08
-793.125,-1.9892059154358605e-08,-1.892969240333587e-08,-1.8929692403335867e-08
-792.625,-1.967271403543719e-08,-1.8686915363048856e-08,-1.8686915363048866e-08
-792.125,-1.986742256491453e-08,-1.8785221123108143e-08,-1.8785221123108172e-08
-791.625,-1.9890469696975114e-08,-1.876662618211105e-08,-1.876662618211107e-08
-791.125,-1.950025790932869e-08,-1.8604880009719152e-08,-1.8604880009719175e-08
-790.625,-1.9507410467554387e-08,-1.8835619830419443e-08,-1.883561983041946e-08
-790.125,-1.8881958987151665e-08,-1.8469693541193597e-08,-1.84696935411936e-08
-789.625,-1.888593263061038e-08,-1.882596040424374e-08,-1.8825960404243734e-08
-789.125,-1.805385169035415e-08,-1.8438741080869522e-08,-1.8438741080869502e-08
-788.625,-1.8174650451499282e-08,-1.8716871369967742e-08,-1.8716871369967706e-08
-788.125,-1.7619135095970044e-08,-1.847560277847685e-08,-1.8475602778476805e-08
-787.625,-1.7360053542461418e-08,-1.8582204716835942e-08,-1.8582204716835903e-08
-787.125,-1.7374358658912818e-08,-1.849867725135405e-08,-1.8498677251354015e-08
-786.625,-1.7491978505290965e-08,-1.8498222543008853e-08,-1.849822254300881e-08
-786.125,-1.7525357110344224e-08,-1.8484007413645242e-08,-1.8484007413645205e-08
-785.625,-1.7770928276093196e-08,-1.8429895543476823e-08,-1.8429895543476803e-08
-785.125,-1.8184187195800208e-08,-1.8475580316792008e-08,-1.8475580316791998e-08
-784.625,-1.83383645619986e-08,-1.8347009761238408e-08,-1.8347009761238408e-08
-784.125,-1.877228642769096e-08,-1.8450973195949504e-08,-1.8450973195949504e-08
-783.625,-1.8920105964355385e-08,-1.831125153915777e-08,-1.8311251539157754e-08
-783.125,-1.9287270619941233e-08,-1.8355963964729708e-08,-1.8355963964729685e-08
-782.625,-1.935641201612297e-08,-1.8311362245248977e-08,-1.8311362245248934e-08
-782.125,-1.923402379759437e-08,-1.826380113566009e-08,-1.8263801135660036e-08
-781.625,-1.928965480601646e-08,-1.8260452843528432e-08,-1.8260452843528373e-08
-781.125,-1.9170445502254822e-08,-1.8254810914959943e-08,-1.8254810914959894e-08
-780.625,-1.892646379388933e-08,-1.8183846062309136e-08,-1.8183846062309093e-08
-780.125,-1.8763544412081766e-08,-1.824014172198611e-08,-1.824014172198608e-08
-779.625,-1.8089614481482642e-08,-1.816262370742548e-08,-1.816262370742547e-08
-779.125,-1.7759802074408782e-08,-1.8153494896982605e-08,-1.8153494896982608e-08
-778.625,-1.7715297267671102e-08,-1.81648841197672e-08,-1.8164884119767213e-08
-778.125,-1.7180444858127218e-08,-1.808013382320124e-08,-1.8080133823201278e-08
-777.625,-1.6892753071715807e-08,-1.811590113469757e-08,-1.811590113469762e-08
-777.125,-1.69340789636865e-08,-1.8054058503294536e-08,-1.8054058503294595e-08
-776.625,-1.7034214778846276e-08,-1.8054054218116948e-08,-1.805405421811701e-08
-776.125,-1.709302470203535e-08,-1.803029045210727e-08,-1.803029045210732e-08
-775.625,-1.734018532516781e-08,-1.7985757194928412e-08,-1.7985757194928458e-08
-775.125,-1.7707349980753658e-08,-1.8031853148910558e-08,-1.8031853148910597e-08
-774.625,-1.7869474633869484e-08,-1.7860678009621735e-08,-1.786067800962176e-08
-774.125,-1.832803308900592e-08,-1.8068521853331518e-08,-1.806852185333153e-08
-773.625,-1.830498595694533e-08,-1.7747272688957873e-08,-1.774727268895787e-08
-773.125,-1.9025804880357366e-08,-1.8037898553555106e-08,-1.80378985535551e-08
-772.625,-1.8730165807028507e-08,-1.7751703377023047e-08,-1.775170337702303e-08
-772.125,-1.89455372824912e-08,-1.7908037831715418e-08,-1.7908037831715388e-08
-771.625,-1.899957883352981e-08,-1.7801745110631894e-08,-1.7801745110631858e-08
-771.125,-1.8730960535720253e-08,-1.779818995373381e-08,-1.7798189953733766e-08
-770.625,-1.8444858206692323e-08,-1.7789212812211432e-08,-1.778921281221139e-08
-770.125,-1.8169882079348808e-08,-1.772988066879183e-08,-1.77298806687918e-08
-769.625,-1.7809075253296923e-08,-1.7771317315538384e-08,-1.7771317315538354e-08
-769.125,-1.7298859433197114e-08,-1.761875589243325e-08,-1.7618755892433227e-08
-768.625,-1.7089845787268373e-08,-1.776985260323583e-08,-1.776985260323582e-08
-768.125,-1.654704609080705e-08,-1.7539071584664815e-08,-1.7539071584664815e-08
-767.625,-1.6756854465427534e-08,-1.770638888931866e-08,-1.7706388889318666e-08
-767.125,-1.6447705004339017e-08,-1.7571146921842268e-08,-1.7571146921842288e-08
-766.625,-1.6415121127977504e-08,-1.759213369200035e-08,-1.7592133692000377e-08
-766.125,-1.680135927216521e-08,-1.7577066386763142e-08,-1.7577066386763172e-08
-765.625,-1.6846658807594632e-08,-1.7533829383597745e-08,-1.7533829383597785e-08
-765.125,-1.697302066958197e-08,-1.7482656499626766e-08,-1.748265649962682e-08
-764.625,-1.7555556800630506e-08,-1.7528817802074022e-08,-1.752881780207407e-08
-764.125,-1.772086036851331e-08,-1.7424208447195344e-08,-1.7424208447195397e-08
-763.625,-1.8019678356609148e-08,-1.7481714330388082e-08,-1.7481714330388125e-08
-763.125,-1.8424195260706973e-08,-1.7445739684709174e-08,-1.74457396847092e-08
-762.625,-1.860380394504117e-08,-1.7377135126336176e-08,-1.7377135126336192e-08
-762.125,-1.8490157742121745e-08,-1.7449631486480243e-08,-1.7449631486480246e-08
-761.625,-1.8206439599169053e-08,-1.7295485278905135e-08,-1.7295485278905122e-08
-761.125,-1.8463931695294185e-08,-1.7398373094992304e-08,-1.7398373094992294e-08
-760.625,-1.8019678356609148e-08,-1.727837088936407e-08,-1.7278370889364044e-08
-760.125,-1.7534893854645156e-08,-1.7324308075414224e-08,-1.73243080754142e-08
-759.625,-1.7337006410400834e-08,-1.726315147182452e-08,-1.7263151471824492e-08
-759.125,-1.7053288267448138e-08,-1.725858248828708e-08,-1.7258582488287066e-08
-758.625,-1.6493799268460185e-08,-1.723273536545348e-08,-1.7232735365453465e-08
-758.125,-1.629432236683238e-08,-1.719448566103846e-08,-1.7194485661038446e-08
-757.625,-1.6313395855434242e-08,-1.721596558833627e-08,-1.7215965588336253e-08
-757.125,-1.5999478022195258e-08,-1.7140238768002288e-08,-1.7140238768002275e-08
-756.625,-1.5986762363127355e-08,-1.716831122870496e-08,-1.7168311228704943e-08
-756.125,-1.6172728876995508e-08,-1.7119326016971977e-08,-1.7119326016971953e-08
-755.625,-1.6419094771436226e-08,-1.7080195465601958e-08,-1.708019546560193e-08
-755.125,-1.6694070898779738e-08,-1.710094077127884e-08,-1.7100940771278807e-08
-754.625,-1.6948384080137897e-08,-1.7037925056604442e-08,-1.7037925056604415e-08
-754.125,-1.7457805171545964e-08,-1.704289720259691e-08,-1.7042897202596887e-08
-753.625,-1.7730397112814242e-08,-1.7042458437481924e-08,-1.704245843748191e-08
-753.125,-1.7801127966379482e-08,-1.6984122952143447e-08,-1.6984122952143447e-08
-752.625,-1.8149219133363454e-08,-1.698191141315789e-08,-1.6981911413157897e-08
-752.125,-1.8116635257001948e-08,-1.6963053708024198e-08,-1.69630537080242e-08
-751.625,-1.776218626048401e-08,-1.6881588567339928e-08,-1.6881588567339935e-08
-751.125,-1.782576455582355e-08,-1.693679730320797e-08,-1.6936797303207963e-08
-750.625,-1.7585756490916786e-08,-1.685903645793167e-08,-1.685903645793167e-08
-750.125,-1.7236075866549318e-08,-1.6879626633998185e-08,-1.6879626633998182e-08
-749.625,-1.693964206452871e-08,-1.6867783643039577e-08,-1.6867783643039574e-08
-749.125,-1.6583603610627283e-08,-1.681514141871963e-08,-1.6815141418719627e-08
-748.625,-1.6227565156725863e-08,-1.6804782740643767e-08,-1.6804782740643763e-08
-748.125,-1.5845300655996882e-08,-1.6792514722425144e-08,-1.6792514722425137e-08
-747.625,-1.5594961118097442e-08,-1.6692913220579206e-08,-1.6692913220579206e-08
-747.125,-1.5721322980084772e-08,-1.682708754232389e-08,-1.6827087542323883e-08
-746.625,-1.5531382822757897e-08,-1.659895653593639e-08,-1.6598956535936398e-08
-746.125,-1.5908878951336417e-08,-1.6833728638964614e-08,-1.683372863896462e-08
-745.625,-1.582066406655281e-08,-1.6556388837584775e-08,-1.6556388837584782e-08
