potential,current,current_filtered_50Hz,basecurrent_4,basecurrent_3
-1300.0,-1.1424383889561956e-07,-1.1259370677288554e-07,9.412442202595227e-08,8.044013665876485e-08
-1300.5,-1.1427165439983062e-07,-1.1277765966683087e-07,9.414858977835301e-08,8.044295588888169e-08
-1301.0,-1.1390210555816956e-07,-1.1302071963259225e-07,9.417271314923864e-08,8.044574222531253e-08
-1301.5,-1.1294445748461776e-07,-1.127414559612164e-07,9.419679211694012e-08,8.044849567819059e-08
-1302.0,-1.1312962926979413e-07,-1.134055378530343e-07,9.4220826659818e-08,8.045121625764924e-08
-1302.5,-1.1153540351415515e-07,-1.12767076016399e-07,9.42448167562623e-08,8.045390397382174e-08
-1303.0,-1.1176110646261053e-07,-1.1358495877523432e-07,9.426876238469268e-08,8.04565588368414e-08
-1303.5,-1.1104187699658198e-07,-1.1304667013771446e-07,9.429266352355877e-08,8.045918085684144e-08
-1304.0,-1.116347446006232e-07,-1.1359224735664413e-07,9.431652015133918e-08,8.04617700439553e-08
-1304.5,-1.1128903761971442e-07,-1.1346757575103672e-07,9.43403322465426e-08,8.046432640831611e-08
-1305.0,-1.1149487235087619e-07,-1.1356612261246045e-07,9.436409978770717e-08,8.04668499600573e-08
-1305.5,-1.1244298368012712e-07,-1.1375998677556107e-07,9.438782275340072e-08,8.046934070931203e-08
-1306.0,-1.1270206523363572e-07,-1.1367416963052249e-07,9.44115011222206e-08,8.047179866621374e-08
-1306.5,-1.1357070369371221e-07,-1.1391428271579516e-07,9.443513487279377e-08,8.047422384089561e-08
-1307.0,-1.1448543641790983e-07,-1.1387880392830164e-07,9.445872398377683e-08,8.047661624349097e-08
-1307.5,-1.1515459797635849e-07,-1.1410812682950547e-07,9.448226843385597e-08,8.047897588413307e-08
-1308.0,-1.1560282495850225e-07,-1.1405598217897804e-07,9.450576820174704e-08,8.048130277295531e-08
-1308.5,-1.1647543706203745e-07,-1.1433868287049932e-07,9.452922326619547e-08,8.04835969200909e-08
-1309.0,-1.163705328747272e-07,-1.1424177521064913e-07,9.455263360597623e-08,8.04858583356731e-08
-1309.5,-1.1663994590122847e-07,-1.1450575273228311e-07,9.457599919989404e-08,8.048808702983536e-08
-1310.0,-1.1658749380757336e-07,-1.1443437340684162e-07,9.459932002678303e-08,8.049028301271078e-08
-1310.5,-1.1612893535243692e-07,-1.1466377456474831e-07,9.462259606550722e-08,8.049244629443279e-08
-1311.0,-1.153167226294743e-07,-1.1458898820347526e-07,9.464582729495992e-08,8.049457688513458e-08
-1311.5,-1.1514506123205755e-07,-1.1480214358126199e-07,9.466901369406427e-08,8.049667479494954e-08
-1312.0,-1.1443695796771345e-07,-1.1482309200763225e-07,9.469215524177287e-08,8.049874003401094e-08
-1312.5,-1.1376779640926475e-07,-1.1478597045005071e-07,9.471525191706826e-08,8.050077261245205e-08
-1313.0,-1.1352381470089927e-07,-1.1516205682520385e-07,9.473830369896207e-08,8.050277254040608e-08
-1313.5,-1.1260272414716775e-07,-1.1475889531277435e-07,9.47613105664959e-08,8.05047398280065e-08
-1314.0,-1.1329493283767695e-07,-1.1538498198300991e-07,9.47842724987409e-08,8.050667448538649e-08
-1314.5,-1.127608751568248e-07,-1.1501639370031162e-07,9.48071894747978e-08,8.050857652267936e-08
-1315.0,-1.1346103113425147e-07,-1.1534277857574306e-07,9.483006147379688e-08,8.051044595001833e-08
-1315.5,-1.14115092847557e-07,-1.1544095303592164e-07,9.485288847489813e-08,8.051228277753688e-08
-1316.0,-1.1423191796524339e-07,-1.1523325051413431e-07,9.48756704572911e-08,8.051408701536814e-08
-1316.5,-1.1542480573155153e-07,-1.1575508636352474e-07,9.48984074001949e-08,8.051585867364551e-08
-1317.0,-1.15637793020939e-07,-1.1534301685241243e-07,9.492109928285839e-08,8.051759776250216e-08
-1317.5,-1.1709770962767314e-07,-1.1595782775800705e-07,9.494374608455981e-08,8.051930429207146e-08
-1318.0,-1.173854014140846e-07,-1.15565056992936e-07,9.49663477846073e-08,8.052097827248672e-08
-1318.5,-1.1800926343710384e-07,-1.1612474766446307e-07,9.498890436233843e-08,8.05226197138812e-08
-1319.0,-1.1769057723171439e-07,-1.1568571627870688e-07,9.501141579712027e-08,8.052422862638819e-08
-1319.5,-1.1845272204709713e-07,-1.1629240079961949e-07,9.503388206834984e-08,8.052580502014101e-08
-1320.0,-1.1763415149460056e-07,-1.1585721450565662e-07,9.505630315545339e-08,8.052734890527296e-08
-1320.5,-1.1785826498567245e-07,-1.1648996372375715e-07,9.507867903788707e-08,8.052886029191724e-08
-1321.0,-1.1723599242003668e-07,-1.161663195703852e-07,9.510100969513644e-08,8.053033919020724e-08
-1321.5,-1.1713824079095216e-07,-1.1659998666162855e-07,9.512329510671675e-08,8.053178561027626e-08
-1322.0,-1.1608681473177447e-07,-1.1645012840674656e-07,9.514553525217287e-08,8.053319956225754e-08
-1322.5,-1.1539619549864874e-07,-1.1656387589538163e-07,9.516773011107939e-08,8.053458105628437e-08
-1323.0,-1.1498293657894172e-07,-1.1671696647025445e-07,9.518987966304018e-08,8.053593010249007e-08
-1323.5,-1.1461974556681461e-07,-1.1660585515214973e-07,9.521198388768908e-08,8.053724671100795e-08
-1324.0,-1.1505525688989045e-07,-1.1697118357306865e-07,9.52340427646893e-08,8.05385308919713e-08
-1324.5,-1.1463246122588253e-07,-1.167529080542598e-07,9.525605627373377e-08,8.053978265551333e-08
-1325.0,-1.1512360355738044e-07,-1.1708779234291775e-07,9.527802439454495e-08,8.054100201176742e-08
-1325.5,-1.1554639922138839e-07,-1.1685546494051836e-07,9.529994710687512e-08,8.054218897086686e-08
-1326.0,-1.1617185070179114e-07,-1.171169706401716e-07,9.532182439050578e-08,8.054334354294495e-08
-1326.5,-1.1649848419409802e-07,-1.1705236127521176e-07,9.534365622524847e-08,8.054446573813485e-08
-1327.0,-1.1772554529415117e-07,-1.1711480096107356e-07,9.536544259094403e-08,8.054555556657003e-08
-1327.5,-1.1867842499555249e-07,-1.1742444126292851e-07,9.538718346746297e-08,8.054661303838373e-08
-1328.0,-1.1855524204833212e-07,-1.170790859512933e-07,9.540887883470557e-08,8.05476381637092e-08
-1328.5,-1.197687927606256e-07,-1.1766230963948846e-07,9.543052867260152e-08,8.054863095267971e-08
-1329.0,-1.1916162004013299e-07,-1.1713229163379348e-07,9.545213296111033e-08,8.054959141542865e-08
-1329.5,-1.1959236299105835e-07,-1.1769493218276253e-07,9.547369168022078e-08,8.055051956208926e-08
-1330.0,-1.1936745477129475e-07,-1.1730484351144076e-07,9.54952048099516e-08,8.055141540279483e-08
-1330.5,-1.1932533415063233e-07,-1.1777223729737232e-07,9.551667233035102e-08,8.055227894767861e-08
-1331.0,-1.1825562933154454e-07,-1.175146355293972e-07,9.553809422149683e-08,8.055311020687403e-08
-1331.5,-1.1812529382609846e-07,-1.1783491580009456e-07,9.555947046349632e-08,8.055390919051424e-08
-1332.0,-1.1729162342845874e-07,-1.1775039470167727e-07,9.558080103648676e-08,8.055467590873261e-08
-1332.5,-1.1666060884721384e-07,-1.1779511769523554e-07,9.560208592063463e-08,8.055541037166236e-08
-1333.0,-1.1642854806922453e-07,-1.1793863493634262e-07,9.562332509613617e-08,8.055611258943687e-08
-1333.5,-1.1563302464878852e-07,-1.178978750392041e-07,9.564451854321735e-08,8.055678257218942e-08
-1334.0,-1.1569103984328587e-07,-1.1803023754516132e-07,9.566566624213356e-08,8.05574203300532e-08
-1334.5,-1.1628470217601881e-07,-1.1819060749425638e-07,9.568676817316996e-08,8.055802587316165e-08
-1335.0,-1.1638245380510335e-07,-1.1812700770057207e-07,9.570782431664103e-08,8.055859921164802e-08
-1335.5,-1.1710406745720715e-07,-1.1837963235503463e-07,9.572883465289133e-08,8.05591403556455e-08
-1336.0,-1.1747441102755994e-07,-1.1820857227764466e-07,9.574979916229463e-08,8.055964931528747e-08
-1336.5,-1.1804741041430757e-07,-1.1848158026317345e-07,9.577071782525443e-08,8.056012610070728e-08
-1337.0,-1.1859100483946064e-07,-1.1824153624656301e-07,9.579159062220386e-08,8.056057072203813e-08
-1337.5,-1.199182017546735e-07,-1.1866580378625505e-07,9.581241753360568e-08,8.056098318941334e-08
-1338.0,-1.1995634873187727e-07,-1.1834226104167216e-07,9.583319853995224e-08,8.056136351296614e-08
-1338.5,-1.2073518284978665e-07,-1.187638557925621e-07,9.585393362176548e-08,8.056171170282997e-08
-1339.0,-1.2063981540677735e-07,-1.1852510900965519e-07,9.587462275959687e-08,8.056202776913802e-08
-1339.5,-1.2082498719195368e-07,-1.1868194246177705e-07,9.589526593402773e-08,8.056231172202358e-08
-1340.0,-1.2069544641519942e-07,-1.1868737264915856e-07,9.591586312566863e-08,8.056256357161993e-08
-1340.5,-1.2000085353861492e-07,-1.1864181707458114e-07,9.593641431516015e-08,8.056278332806045e-08
-1341.0,-1.1957170004507306e-07,-1.188123298700176e-07,9.59569194831722e-08,8.05629710014784e-08
-1341.5,-1.1904558965113835e-07,-1.1872417426948357e-07,9.597737861040436e-08,8.0563126602007e-08
-1342.0,-1.1858703119600196e-07,-1.1887569262176282e-07,9.599779167758588e-08,8.056325013977959e-08
-1342.5,-1.1768978250302265e-07,-1.1881277198607154e-07,9.601815866547555e-08,8.05633416249295e-08
-1343.0,-1.171358566048769e-07,-1.1883028560090234e-07,9.603847955486172e-08,8.056340106759e-08
-1343.5,-1.1686962249314256e-07,-1.1890975057994268e-07,9.605875432656259e-08,8.056342847789437e-08
-1344.0,-1.1664153535861194e-07,-1.1881258589621641e-07,9.607898296142575e-08,8.056342386597584e-08
-1344.5,-1.1698883179690421e-07,-1.1897665545011859e-07,9.609916544032839e-08,8.056338724196786e-08
-1345.0,-1.1704446280532632e-07,-1.1895002446930478e-07,9.611930174417736e-08,8.056331861600359e-08
-1345.5,-1.1752686312121508e-07,-1.1891057938832063e-07,9.613939185390924e-08,8.056321799821634e-08
-1346.0,-1.1837483863530619e-07,-1.1909623646487123e-07,9.615943575049007e-08,8.056308539873948e-08
-1346.5,-1.1848053755130818e-07,-1.1886944390861339e-07,9.617943341491544e-08,8.056292082770628e-08
-1347.0,-1.1948586934636465e-07,-1.1905327690204994e-07,9.619938482821075e-08,8.056272429524994e-08
-1347.5,-1.201152944702261e-07,-1.19026437198406e-07,9.621928997143088e-08,8.05624958115038e-08
-1348.0,-1.2046974346674405e-07,-1.1894788292428686e-07,9.623914882566033e-08,8.056223538660123e-08
-1348.5,-1.212215568091341e-07,-1.1916778709093773e-07,9.62589613720132e-08,8.056194303067544e-08
-1349.0,-1.2103241138049893e-07,-1.1898518303008495e-07,9.627872759163335e-08,8.05616187538598e-08
-1349.5,-1.2123347773951026e-07,-1.1912154580632145e-07,9.629844746569392e-08,8.056126256628748e-08
-1350.0,-1.2106737944293572e-07,-1.1907819430730744e-07,9.631812097539805e-08,8.056087447809186e-08
-1350.5,-1.20336229046531e-07,-1.1912791453666644e-07,9.633774810197812e-08,8.056045449940621e-08
-1351.0,-1.1994919617365156e-07,-1.1911022075349017e-07,9.635732882669637e-08,8.056000264036385e-08
-1351.5,-1.197020355505191e-07,-1.1924783127848006e-07,9.637686313084472e-08,8.055951891109802e-08
-1352.0,-1.1863153600273955e-07,-1.1918836560352454e-07,9.639635099574434e-08,8.055900332174206e-08
-1352.5,-1.182007930518142e-07,-1.1922649973204748e-07,9.641579240274633e-08,8.055845588242927e-08
-1353.0,-1.179242274670872e-07,-1.1932228520612588e-07,9.643518733323124e-08,8.055787660329292e-08
-1353.5,-1.1707068885215388e-07,-1.1913895668508526e-07,9.645453576860936e-08,8.055726549446626e-08
-1354.0,-1.1724076079218714e-07,-1.1935479699060604e-07,9.647383769032047e-08,8.055662256608266e-08
-1354.5,-1.1711916730235028e-07,-1.1920882016347539e-07,9.649309307983387e-08,8.055594782827537e-08
-1355.0,-1.1738699087146807e-07,-1.1931022171234132e-07,9.651230191864886e-08,8.055524129117774e-08
-1355.5,-1.1801323708056257e-07,-1.1927292533730787e-07,9.653146418829386e-08,8.05545029649229e-08
-1356.0,-1.1838437537960713e-07,-1.1930469868074305e-07,9.655057987032725e-08,8.055373285964434e-08
-1356.5,-1.1871100887191401e-07,-1.192288308350973e-07,9.656964894633684e-08,8.05529309854753e-08
-1357.0,-1.1974654035725676e-07,-1.1929273506773447e-07,9.658867139794004e-08,8.055209735254893e-08
-1357.5,-1.2038232331065215e-07,-1.1929332957113222e-07,9.660764720678404e-08,8.055123197099874e-08
-1358.0,-1.2075266688100498e-07,-1.1918881334213252e-07,9.662657635454547e-08,8.05503348509579e-08
-1358.5,-1.2150765913816204e-07,-1.194482840226954e-07,9.664545882293071e-08,8.054940600255974e-08
-1359.0,-1.2135109758588842e-07,-1.1908823687045682e-07,9.666429459367556e-08,8.054844543593746e-08
-1359.5,-1.2172144115624126e-07,-1.194183083254957e-07,9.668308364854556e-08,8.05474531612245e-08
-1360.0,-1.2093545448010616e-07,-1.1915330139828414e-07,9.670182596933588e-08,8.054642918855407e-08
-1360.5,-1.2058656858443046e-07,-1.1917022318778558e-07,9.672052153787123e-08,8.054537352805946e-08
-1361.0,-1.2035212362036589e-07,-1.1935322739535813e-07,9.673917033600598e-08,8.054428618987394e-08
-1361.5,-1.1917036205574214e-07,-1.1891554589662836e-07,9.675777234562396e-08,8.054316718413091e-08
-1362.0,-1.1901856887561905e-07,-1.1943728074914354e-07,9.677632754863887e-08,8.054201652096358e-08
-1362.5,-1.1753242622205728e-07,-1.1882406840408512e-07,9.679483592699387e-08,8.054083421050525e-08
-1363.0,-1.1767468265787948e-07,-1.19300535415059e-07,9.681329746266164e-08,8.053962026288917e-08
-1363.5,-1.1712949877534295e-07,-1.1892385041245615e-07,9.683171213764467e-08,8.053837468824872e-08
-1364.0,-1.1700234218466384e-07,-1.191179151344551e-07,9.685007993397484e-08,8.05370974967172e-08
-1364.5,-1.1681081256995351e-07,-1.1904103389562776e-07,9.686840083371383e-08,8.053578869842782e-08
-1365.0,-1.17051615363552e-07,-1.1902752102442933e-07,9.688667481895283e-08,8.053444830351386e-08
-1365.5,-1.1773667149583554e-07,-1.1901213245072167e-07,9.690490187181276e-08,8.053307632210869e-08
-1366.0,-1.181125781670306e-07,-1.1896425802562833e-07,9.692308197444392e-08,8.053167276434561e-08
-1366.5,-1.1840662778297595e-07,-1.1896865788315485e-07,9.694121510902633e-08,8.05302376403579e-08
-1367.0,-1.1920930376163766e-07,-1.1887260575634534e-07,9.695930125776972e-08,8.052877096027877e-08
-1367.5,-1.20199535711551e-07,-1.1906863151809947e-07,9.69773404029133e-08,8.052727273424161e-08
-1368.0,-1.2042126501654766e-07,-1.188001158993226e-07,9.6995332526726e-08,8.052574297237967e-08
-1368.5,-1.2129387712008286e-07,-1.1911443263166955e-07,9.701327761150623e-08,8.052418168482625e-08
-1369.0,-1.2090763897589508e-07,-1.1871837751194234e-07,9.703117563958211e-08,8.052258888171466e-08
-1369.5,-1.2096644889908422e-07,-1.1902272967386839e-07,9.704902659331127e-08,8.052096457317815e-08
-1370.0,-1.205261692038579e-07,-1.1865111035492391e-07,9.706683045508109e-08,8.051930876935006e-08
-1370.5,-1.204474910633752e-07,-1.189935225754776e-07,9.708458720730842e-08,8.051762148036364e-08
-1371.0,-1.1953275833917757e-07,-1.1870637267960515e-07,9.710229683243983e-08,8.051590271635225e-08
-1371.5,-1.1946282221430408e-07,-1.1892113325048947e-07,9.711995931295137e-08,8.051415248744914e-08
-1372.0,-1.1855683150571565e-07,-1.188461522252084e-07,9.713757463134883e-08,8.051237080378759e-08
-1372.5,-1.1745851645372508e-07,-1.18633533437849e-07,9.715514277016755e-08,8.051055767550084e-08
-1373.0,-1.1735281753772307e-07,-1.1892183725728245e-07,9.717266371197247e-08,8.050871311272231e-08
-1373.5,-1.1630695457938766e-07,-1.184241711921173e-07,9.719013743935825e-08,8.050683712558527e-08
-1374.0,-1.166327933430028e-07,-1.1890167781542167e-07,9.720756393494881e-08,8.050492972422291e-08
-1374.5,-1.1645556884474384e-07,-1.1850006010835984e-07,9.722494318139817e-08,8.050299091876857e-08
-1375.0,-1.1712473040319247e-07,-1.187570720232743e-07,9.724227516138963e-08,8.05010207193556e-08
-1375.5,-1.1717797722553935e-07,-1.186258286663308e-07,9.725955985763617e-08,8.049901913611727e-08
-1376.0,-1.1738381195670117e-07,-1.1848755959818413e-07,9.72767972528804e-08,8.049698617918684e-08
-1376.5,-1.1842013817073562e-07,-1.1869401852447689e-07,9.729398732989453e-08,8.049492185869758e-08
-1377.0,-1.1877617662463706e-07,-1.1826360746318245e-07,9.731113007148043e-08,8.049282618478287e-08
-1377.5,-1.197719716753926e-07,-1.1874027462543723e-07,9.732822546046944e-08,8.049069916757594e-08
-1378.0,-1.1959156826236665e-07,-1.1816745226421168e-07,9.73452734797228e-08,8.048854081721011e-08
-1378.5,-1.207296197489444e-07,-1.1866679598386528e-07,9.736227411213092e-08,8.048635114381862e-08
-1379.0,-1.2043080176084856e-07,-1.1815434388216884e-07,9.737922734061412e-08,8.048413015753483e-08
-1379.5,-1.2053093757600836e-07,-1.1844713779538336e-07,9.739613314812236e-08,8.0481877868492e-08
-1380.0,-1.199754222204791e-07,-1.1822229011893632e-07,9.741299151763504e-08,8.047959428682343e-08
-1380.5,-1.1968693570537596e-07,-1.1821320363845697e-07,9.742980243216127e-08,8.047727942266242e-08
-1381.0,-1.1936666004260303e-07,-1.1833163619550225e-07,9.744656587473976e-08,8.047493328614224e-08
-1381.5,-1.1831126033996664e-07,-1.18051562036395e-07,9.746328182843867e-08,8.04725558873962e-08
-1382.0,-1.1787733847427427e-07,-1.183230800815626e-07,9.747995027635617e-08,8.047014723655757e-08
-1382.5,-1.1679491799611865e-07,-1.1797197346473114e-07,9.749657120161953e-08,8.046770734375972e-08
-1383.0,-1.1662881969954407e-07,-1.1820710385994149e-07,9.7513144587386e-08,8.04652362191359e-08
-1383.5,-1.1614244574019661e-07,-1.1795558666966812e-07,9.752967041684236e-08,8.046273387281934e-08
-1384.0,-1.1599144728876514e-07,-1.1813929058005094e-07,9.754614867320485e-08,8.046020031494332e-08
-1384.5,-1.158261437208824e-07,-1.1792014766414935e-07,9.756257933971947e-08,8.04576355556413e-08
-1385.0,-1.1631887550976381e-07,-1.1808929957286329e-07,9.757896239966179e-08,8.045503960504646e-08
-1385.5,-1.163220544245308e-07,-1.1785149611584936e-07,9.759529783633696e-08,8.04524124732921e-08
-1386.0,-1.169419428040913e-07,-1.179356989703438e-07,9.761158563307976e-08,8.044975417051145e-08
-1386.5,-1.1751096854738018e-07,-1.1785342975454266e-07,9.762782577325453e-08,8.04470647068379e-08
-1387.0,-1.1803946312739012e-07,-1.1775660651313323e-07,9.764401824025547e-08,8.044434409240474e-08
-1387.5,-1.1885962313727019e-07,-1.1793514430130748e-07,9.766016301750589e-08,8.044159233734525e-08
-1388.0,-1.1923076143631474e-07,-1.1763499445248867e-07,9.767626008845931e-08,8.043880945179262e-08
-1388.5,-1.2018761478117486e-07,-1.1798005655646562e-07,9.769230943659828e-08,8.043599544588029e-08
-1389.0,-1.197902504353027e-07,-1.174868400840166e-07,9.77083110454354e-08,8.043315032974149e-08
-1389.5,-1.1991661229729006e-07,-1.1794861403339586e-07,9.772426489851275e-08,8.043027411350951e-08
-1390.0,-1.1912903616377148e-07,-1.1736774570862501e-07,9.774017097940172e-08,8.042736680731762e-08
-1390.5,-1.1950653229235004e-07,-1.1785500960621064e-07,9.775602927170393e-08,8.042442842129918e-08
-1391.0,-1.1832238654165108e-07,-1.1744086250812993e-07,9.777183975904991e-08,8.042145896558746e-08
-1391.5,-1.179043592497936e-07,-1.1763470207881287e-07,9.778760242510044e-08,8.041845845031569e-08
-1392.0,-1.1730036544406795e-07,-1.1760622946779554e-07,9.780331725354533e-08,8.041542688561721e-08
-1392.5,-1.1619728201992695e-07,-1.173727167562776e-07,9.78189842281045e-08,8.041236428162534e-08
-1393.0,-1.1607489380139833e-07,-1.1768019652802654e-07,9.783460333252706e-08,8.040927064847335e-08
-1393.5,-1.1537632728135512e-07,-1.1721844235107536e-07,9.785017455059212e-08,8.040614599629451e-08
-1394.0,-1.1559805658635175e-07,-1.1768577499607668e-07,9.786569786610801e-08,8.040299033522208e-08
-1394.5,-1.1498293657894172e-07,-1.1715772988545866e-07,9.788117326291301e-08,8.039980367538948e-08
