potential,current,current_filtered_50Hz
-1189.5,-5.232732125051672e-08,-5.1515367747146444e-08
-1189.0,-5.289555226511386e-08,-5.18275591719174e-08
-1188.5,-5.2637265440296976e-08,-5.141615150117965e-08
-1188.0,-5.3018735212334224e-08,-5.169469764012726e-08
-1187.5,-5.2630907610763016e-08,-5.141155552392914e-08
-1187.0,-5.2419509778759055e-08,-5.1517256045407504e-08
-1186.5,-5.2065060782241123e-08,-5.142680653102899e-08
-1186.0,-5.171696961525714e-08,-5.131111914138204e-08
-1185.5,-5.128225302087303e-08,-5.1432338831592015e-08
-1185.0,-5.050421363165541e-08,-5.116007896873147e-08
-1184.5,-5.068859068814008e-08,-5.133350187130136e-08
-1184.0,-5.008698106848968e-08,-5.117233771500269e-08
-1183.5,-4.9725379513746045e-08,-5.1117073458785146e-08
-1183.0,-5.0040886804368514e-08,-5.120686386111007e-08
-1182.5,-4.975319501795709e-08,-5.097355541503265e-08
-1182.0,-5.0042476261752006e-08,-5.108828647000704e-08
-1181.5,-5.0299968357877135e-08,-5.0961480588038485e-08
-1181.0,-5.063613859448496e-08,-5.0930554429003174e-08
-1180.5,-5.1116949452990236e-08,-5.092562396413714e-08
-1180.0,-5.133708930060339e-08,-5.086340733832521e-08
-1179.5,-5.1605707598412937e-08,-5.0808154621081036e-08
-1179.0,-5.203168217718786e-08,-5.082403412958813e-08
-1178.5,-5.1950619850629946e-08,-5.066515390414617e-08
-1178.0,-5.191803597426843e-08,-5.077027486283235e-08
-1177.5,-5.165498077730109e-08,-5.0521223353376476e-08
-1177.0,-5.170663814226446e-08,-5.071465718365547e-08
-1176.5,-5.108754449139568e-08,-5.045865987994926e-08
-1176.0,-5.100807162222127e-08,-5.0566727425972215e-08
-1175.5,-5.036831502536714e-08,-5.049890088183793e-08
-1175.0,-4.9723790056362553e-08,-5.0358032582618104e-08
-1174.5,-4.984299936012419e-08,-5.04767179478917e-08
-1174.0,-4.91571484991489e-08,-5.026558763561942e-08
-1173.5,-4.890283531779074e-08,-5.0331812096023496e-08
-1173.0,-4.903793919538727e-08,-5.025969803290382e-08
-1172.5,-4.9057012683989135e-08,-5.0205602395134244e-08
-1172.0,-4.924218446916554e-08,-5.0206860690016805e-08
-1171.5,-4.9533055170343936e-08,-5.011265391849704e-08
-1171.0,-4.979054726646907e-08,-5.013063956626344e-08
-1170.5,-5.0036913160909786e-08,-4.9979688637244414e-08
-1170.0,-5.0631370222334486e-08,-5.006373394597153e-08
-1169.5,-5.0633754408409723e-08,-4.9860998599161313e-08
-1169.0,-5.0989792862311154e-08,-4.9973670477651595e-08
-1168.5,-5.108039193316999e-08,-4.98073043521328e-08
-1168.0,-5.1120128367757206e-08,-4.9874299938725005e-08
-1167.5,-5.0920651466129405e-08,-4.976149807089626e-08
-1167.0,-5.085866262817334e-08,-4.976623789588243e-08
-1166.5,-5.0388977971352494e-08,-4.968593044365893e-08
-1166.0,-4.9826310057597564e-08,-4.9649071395390165e-08
-1165.5,-4.9502855480057643e-08,-4.9592327911350124e-08
-1165.0,-4.9155559041765416e-08,-4.958493003658739e-08
-1164.5,-4.8649316865124336e-08,-4.948448530646502e-08
-1164.0,-4.849672895630943e-08,-4.954420376607628e-08
-1163.5,-4.8193142596063126e-08,-4.939127431187165e-08
-1163.0,-4.81208222851144e-08,-4.942237251060869e-08
-1162.5,-4.805088616024091e-08,-4.9345645589258686e-08
-1162.0,-4.832188864412569e-08,-4.9260635712808486e-08
-1161.5,-4.870892151700515e-08,-4.928656206284551e-08
-1161.0,-4.87009742300877e-08,-4.920571368992218e-08
-1160.5,-4.9224700437947165e-08,-4.9127080348315856e-08
-1160.0,-4.9938366803133504e-08,-4.9251985281417884e-08
-1159.5,-4.9725379513746045e-08,-4.8927912210129166e-08
-1159.0,-5.0288842156192714e-08,-4.924518013434322e-08
-1158.5,-5.0027376416608856e-08,-4.878571968196249e-08
-1158.0,-5.039374634350296e-08,-4.914536707846686e-08
-1157.5,-4.987637796517746e-08,-4.8733204612222235e-08
-1157.0,-4.998843471071339e-08,-4.898860379757974e-08
-1156.5,-4.937490416068684e-08,-4.877098884783848e-08
-1156.0,-4.912138570802042e-08,-4.8791383999033635e-08
-1155.5,-4.8857535782361314e-08,-4.8801963782593606e-08
-1155.0,-4.811525918427219e-08,-4.861833452843953e-08
-1154.5,-4.7940418872088465e-08,-4.872222513174445e-08
-1154.0,-4.743258723806388e-08,-4.853234293948023e-08
-1153.5,-4.7206884289608515e-08,-4.86031213063792e-08
-1153.0,-4.727443622840677e-08,-4.8483723098972836e-08
-1152.5,-4.746755530050064e-08,-4.8502487194804766e-08
-1152.0,-4.7299072817850844e-08,-4.8422204801171785e-08
-1151.5,-4.760663282155587e-08,-4.837937435817538e-08
-1151.0,-4.8188374223912665e-08,-4.8372633135449606e-08
-1150.5,-4.8316325543283486e-08,-4.824605423939455e-08
-1150.0,-4.872720027691526e-08,-4.833316152458531e-08
-1149.5,-4.904668121099644e-08,-4.81264488465918e-08
-1149.0,-4.9409872223123575e-08,-4.82865856963653e-08
-1148.5,-4.915953268522414e-08,-4.801289201319809e-08
-1148.0,-4.952669734080998e-08,-4.8201170837505015e-08
-1147.5,-4.9130922452321344e-08,-4.793787565298116e-08
-1147.0,-4.899581857472482e-08,-4.8072607514530846e-08
-1146.5,-4.8658853609425265e-08,-4.791466947975681e-08
-1146.0,-4.8259105077477904e-08,-4.792241394560583e-08
-1145.5,-4.763444832576692e-08,-4.7888688316459363e-08
-1145.0,-4.7283972972707695e-08,-4.778885264860356e-08
-1144.5,-4.724105762335352e-08,-4.7826403366436935e-08
-1144.0,-4.6606069398649855e-08,-4.7702806900178334e-08
-1143.5,-4.630566195317053e-08,-4.7742789583786524e-08
-1143.0,-4.6422487070856937e-08,-4.7638936367438406e-08
-1142.5,-4.664342164716183e-08,-4.765262452787743e-08
-1142.0,-4.660209575519113e-08,-4.7548323762133886e-08
-1141.5,-4.678249916821708e-08,-4.7532931793636256e-08
-1141.0,-4.699548645760454e-08,-4.745933263036155e-08
-1140.5,-4.744848181189876e-08,-4.74266066465141e-08
-1140.0,-4.8023070656029865e-08,-4.7413894023409704e-08
-1139.5,-4.8205063526439286e-08,-4.733978246954671e-08
-1139.0,-4.8336988489268836e-08,-4.7371530822186154e-08
-1138.5,-4.8476066010324086e-08,-4.718413983396509e-08
-1138.0,-4.868666911363631e-08,-4.734407263704173e-08
-1137.5,-4.811525918427219e-08,-4.701022889543754e-08
-1137.0,-4.8287715310380685e-08,-4.731494705869747e-08
-1136.5,-4.763524305445865e-08,-4.695984430467953e-08
-1136.0,-4.76018644494054e-08,-4.718030712006637e-08
-1135.5,-4.6947008007408136e-08,-4.697026034336579e-08
-1135.0,-4.6381955907577976e-08,-4.69701769387147e-08
-1134.5,-4.607042226041424e-08,-4.6941962092294264e-08
-1134.0,-4.5706436519595374e-08,-4.682140940849294e-08
-1133.5,-4.563173202257141e-08,-4.691410531566365e-08
-1133.0,-4.554669605255477e-08,-4.6729497874960375e-08
-1132.5,-4.5777962101852346e-08,-4.6839058690782313e-08
-1132.0,-4.5599942874901634e-08,-4.6690651663478614e-08
-1131.5,-4.596790225917922e-08,-4.6640048078612964e-08
-1131.0,-4.645348148983496e-08,-4.6737552159468717e-08
-1130.5,-4.642725544300741e-08,-4.643312384356886e-08
-1130.0,-4.732529886467841e-08,-4.672825079806463e-08
-1129.5,-4.717350568455525e-08,-4.6358811233269e-08
-1129.0,-4.753113359584017e-08,-4.6566539501256964e-08
-1128.5,-4.7586764604262265e-08,-4.6367140507611525e-08
-1128.0,-4.7686105690730286e-08,-4.6382331570807093e-08
-1127.5,-4.7633653597075166e-08,-4.636193768780661e-08
-1127.0,-4.728715188747468e-08,-4.6259744991088486e-08
-1126.5,-4.691919250319709e-08,-4.63170616663876e-08
-1126.0,-4.6400234667488095e-08,-4.614709495756157e-08
-1125.5,-4.624446784390623e-08,-4.6230089468085034e-08
-1125.0,-4.5598353417518156e-08,-4.606287320570977e-08
-1124.5,-4.518350504042765e-08,-4.609272715201323e-08
-1124.0,-4.4929191859069493e-08,-4.606417218940793e-08
-1123.5,-4.4759914647727965e-08,-4.593920155752471e-08
-1123.0,-4.486243464896297e-08,-4.607938626081014e-08
-1122.5,-4.460891619629656e-08,-4.5795574143384214e-08
-1122.0,-4.509608488433578e-08,-4.601438492384308e-08
-1121.5,-4.491488674261808e-08,-4.567702382674395e-08
-1121.0,-4.545689171038766e-08,-4.5940618226476756e-08
-1120.5,-4.57628622567092e-08,-4.5578600433565843e-08
-1120.0,-4.65170597851745e-08,-4.591760091008804e-08
-1119.5,-4.621585761100343e-08,-4.548416932429107e-08
-1119.0,-4.697084986816047e-08,-4.582914275929357e-08
-1118.5,-4.674673637708858e-08,-4.54218555126176e-08
-1118.0,-4.6820646145420806e-08,-4.563743644344469e-08
-1117.5,-4.6469376063669844e-08,-4.5432383292322855e-08
-1117.0,-4.645427621852671e-08,-4.544414899194204e-08
-1116.5,-4.6272283348117267e-08,-4.547833879932117e-08
-1116.0,-4.5563385355081396e-08,-4.5278058720770565e-08
-1115.5,-4.5315430003257196e-08,-4.545965806791595e-08
-1115.0,-4.4702694181922376e-08,-4.5164677297352505e-08
-1114.5,-4.466931557686912e-08,-4.5323935058262683e-08
-1114.0,-4.405975867030128e-08,-4.517965784533887e-08
-1113.5,-4.3771272155198124e-08,-4.5110388086655285e-08
-1113.0,-4.402479060786453e-08,-4.5233456659756304e-08
-1112.5,-4.377762998473207e-08,-4.494845338816365e-08
-1112.0,-4.420757820696572e-08,-4.5169979561605075e-08
-1111.5,-4.408836890320407e-08,-4.486939561261071e-08
-1111.0,-4.466136828995168e-08,-4.5062198127859194e-08
-1110.5,-4.504283806198891e-08,-4.478260441355021e-08
-1110.0,-4.5480733571139996e-08,-4.5013981042172334e-08
-1109.5,-4.52939723285801e-08,-4.4673803341250033e-08
-1109.0,-4.616022660258133e-08,-4.492442204664668e-08
-1108.5,-4.5965518073104e-08,-4.464243488575647e-08
-1108.0,-4.582405636597352e-08,-4.472360179667427e-08
-1107.5,-4.5811340706905615e-08,-4.468997145994375e-08
-1107.0,-4.5589611401908966e-08,-4.45382231680781e-08
-1106.5,-4.5421923647950916e-08,-4.4701020443698705e-08
-1106.0,-4.472176767052424e-08,-4.443482757339564e-08
-1105.5,-4.4613684568447024e-08,-4.459756092916304e-08
-1105.0,-4.3915118048403815e-08,-4.438745917497327e-08
-1104.5,-4.3539211377208793e-08,-4.442874198785863e-08
-1104.0,-4.3377086724092964e-08,-4.437740638820706e-08
-1103.5,-4.31370786591862e-08,-4.429784474647389e-08
-1103.0,-4.300435896766491e-08,-4.432894842923648e-08
-1102.5,-4.296382780438596e-08,-4.42165291593611e-08
-1102.0,-4.333893974688924e-08,-4.421933555381008e-08
-1101.5,-4.3447817577658203e-08,-4.411057870086896e-08
-1101.0,-4.357656362572077e-08,-4.4162344292958295e-08
-1100.5,-4.4044658825158135e-08,-4.398308869505135e-08
-1100.0,-4.4836208602135405e-08,-4.413489872626029e-08
-1099.5,-4.464944735957551e-08,-4.393562530806402e-08
-1099.0,-4.504124860460543e-08,-4.3985612827858215e-08
-1098.5,-4.527569356866998e-08,-4.394518082271557e-08
-1098.0,-4.496495465019798e-08,-4.3815880137955384e-08
-1097.5,-4.513661604761474e-08,-4.389038876078978e-08
-1097.0,-4.479726689623994e-08,-4.3749569591986016e-08
-1096.5,-4.430771402212549e-08,-4.379657775041216e-08
-1096.0,-4.405419556945908e-08,-4.3662394119186883e-08
-1095.5,-4.382292952016149e-08,-4.37581370144717e-08
-1095.0,-4.291693881157304e-08,-4.350644842478082e-08
-1094.5,-4.2856539431000486e-08,-4.3719399603637236e-08
-1094.0,-4.241705446446591e-08,-4.3410435048694355e-08
-1093.5,-4.245440671297789e-08,-4.3630002766996667e-08
-1093.0,-4.208247368524158e-08,-4.337944724742988e-08
-1092.5,-4.2290692602478567e-08,-4.351980070577093e-08
-1092.0,-4.237254965772824e-08,-4.334643739862377e-08
-1091.5,-4.276196671668291e-08,-4.33840412863725e-08
-1091.0,-4.29717750913034e-08,-4.3321498644046095e-08
-1090.5,-4.3243572303879935e-08,-4.3217971673207696e-08
-1090.0,-4.3804650760251366e-08,-4.3299083594855674e-08
-1089.5,-4.389048145895975e-08,-4.3097445196570835e-08
-1089.0,-4.429579309174932e-08,-4.322011335197274e-08
-1088.5,-4.4313277122967684e-08,-4.306194076111944e-08
-1088.0,-4.4351424100171414e-08,-4.304837540025893e-08
-1087.5,-4.4167841772378495e-08,-4.305866686673044e-08
-1087.0,-4.3760145953513697e-08,-4.28710726991128e-08
-1086.5,-4.3783193085574284e-08,-4.302070773247966e-08
-1086.0,-4.30886002089898e-08,-4.279824003922686e-08
-1085.5,-4.282554501202245e-08,-4.293164606262468e-08
-1085.0,-4.2431359580917314e-08,-4.276743223384445e-08
-1084.5,-4.2073731669632385e-08,-4.28236421631922e-08
-1084.0,-4.1592126082435384e-08,-4.26770535545426e-08
-1083.5,-4.149278499596735e-08,-4.2740194377639475e-08
-1083.0,-4.123052452769175e-08,-4.255632848179352e-08
-1082.5,-4.148006933689944e-08,-4.2701440933088835e-08
-1082.0,-4.1544442360930724e-08,-4.246314430313129e-08
-1081.5,-4.196326438147994e-08,-4.262392985918446e-08
-1081.0,-4.1987900970924016e-08,-4.244138762404872e-08
-1080.5,-4.2580768574965225e-08,-4.241344502788313e-08
-1080.0,-4.299402749467224e-08,-4.252022813401143e-08
-1079.5,-4.2793755864352684e-08,-4.2160844343990515e-08
-1079.0,-4.3756172310054974e-08,-4.257712382460453e-08
-1078.5,-4.332781354520482e-08,-4.204697172956273e-08
-1078.0,-4.366398378181264e-08,-4.246722664388495e-08
-1077.5,-4.319906749714225e-08,-4.206687933555599e-08
-1077.0,-4.334052920427273e-08,-4.2257956846664044e-08
-1076.5,-4.286766563268491e-08,-4.209786948324143e-08
-1076.0,-4.2282745315561135e-08,-4.2084031793139796e-08
-1075.5,-4.198631151354053e-08,-4.209051456991054e-08
-1075.0,-4.1628683602255616e-08,-4.193953920538368e-08
-1074.5,-4.1294102823031275e-08,-4.206983078500036e-08
-1074.0,-4.061937816374041e-08,-4.1785483218387194e-08
-1073.5,-4.081885506536822e-08,-4.204834155875033e-08
-1073.0,-4.044453785155668e-08,-4.168505266825281e-08
-1072.5,-4.0817265607984734e-08,-4.19673311115161e-08
-1072.0,-4.062891490804135e-08,-4.1659737061577266e-08
-1071.5,-4.112959398384022e-08,-4.180298344623007e-08
-1071.0,-4.136960204874698e-08,-4.165060013146641e-08
-1070.5,-4.160563647019503e-08,-4.164975509270023e-08
-1070.0,-4.2008563916909366e-08,-4.1622942986533665e-08
-1069.5625,-4.240751772016498e-08,-4.1537753755117936e-08
-1069.0625,-4.271269353779477e-08,-4.1591578173608916e-08
-1068.5625,-4.266977818844057e-08,-4.1411229618404735e-08
-1068.0625,-4.2767529817525133e-08,-4.1528475318948134e-08
-1067.5625,-4.2343144696133694e-08,-4.13340536309433e-08
-1067.0625,-4.242818066615033e-08,-4.138772855617003e-08
-1066.5625,-4.219532515946927e-08,-4.135743181836594e-08
-1066.0625,-4.1516626856719676e-08,-4.12163420949453e-08
-1065.5625,-4.1260724217978026e-08,-4.134719402024563e-08
-1065.0625,-4.062176234981565e-08,-4.112323408716449e-08
-1064.5625,-4.0482684828760406e-08,-4.1230441522815606e-08
-1064.0625,-4.014413040607735e-08,-4.110275482417047e-08
-1063.5625,-3.986915427873384e-08,-4.109659593477561e-08
-1063.0625,-3.974915024628046e-08,-4.104709040667013e-08
-1062.5625,-3.975391861843093e-08,-4.1016128537889165e-08
-1062.0625,-3.9923195829772446e-08,-4.094254481037168e-08
-1061.5625,-4.0349170408547364e-08,-4.09669601475207e-08
-1061.0625,-4.0535136922415533e-08,-4.085107894104208e-08
-1060.5625,-4.0857002042571936e-08,-4.087498307089202e-08
-1060.0625,-4.1201119566097206e-08,-4.082170088158178e-08
-1059.5625,-4.161437848580422e-08,-4.072546471390793e-08
-1059.0625,-4.1907633373057853e-08,-4.081598589625025e-08
-1058.5625,-4.170338809927957e-08,-4.059981107650272e-08
-1058.0625,-4.2076910584399375e-08,-4.072483584714981e-08
-1057.5625,-4.176617166592737e-08,-4.057436721929949e-08
-1057.0625,-4.145225383268839e-08,-4.0547798266473384e-08
-1056.5625,-4.139105972342409e-08,-4.060749896830661e-08
-1056.0625,-4.0763224056946115e-08,-4.038358217262522e-08
-1055.5625,-4.0456458781932836e-08,-4.059730078353591e-08
-1055.0625,-3.983895458844757e-08,-4.0259921345448394e-08
-1054.5625,-3.98683595500421e-08,-4.0519798502593e-08
-1054.0625,-3.902594713679319e-08,-4.017850164650475e-08
-1053.5625,-3.9060915199229935e-08,-4.0424440680444006e-08
-1053.0625,-3.897428977182981e-08,-4.016075104269576e-08
-1052.5625,-3.9250855356556814e-08,-4.030407337749864e-08
-1052.0625,-3.916502465784844e-08,-4.017497526210679e-08
-1051.5625,-3.9412980009672644e-08,-4.011456749817703e-08
-1051.0625,-3.9771402649649305e-08,-4.016747126267753e-08
-1050.5625,-3.983180203022186e-08,-3.995875521187054e-08
-1050.0625,-4.063686219495879e-08,-4.0097920176075684e-08
-1049.5625,-4.08220339801352e-08,-3.993000153669939e-08
-1049.0625,-4.092534871006195e-08,-3.9967022389879376e-08
-1048.5625,-4.1090652277944765e-08,-3.9914475066166116e-08
-1048.0625,-4.115025692982558e-08,-3.9857288031980215e-08
-1047.5625,-4.109621537878697e-08,-3.9818024740442004e-08
-1047.0625,-4.0817265607984734e-08,-3.980507727157126e-08
-1046.5625,-4.030546033050144e-08,-3.971606701130924e-08
-1046.0625,-4.0062273350827695e-08,-3.973874616162908e-08
-1045.5625,-3.9695903423933603e-08,-3.967215438087935e-08
-1045.0625,-3.9273107759925655e-08,-3.962395862540253e-08
-1044.5625,-3.8891637987888414e-08,-3.96269038346536e-08
-1044.0625,-3.8413211315458375e-08,-3.951552531362335e-08
-1043.5625,-3.8292412554313245e-08,-3.954948085058191e-08
-1043.0625,-3.819386619653696e-08,-3.944579458365905e-08
-1042.5625,-3.829559146908022e-08,-3.943357211098734e-08
-1042.0625,-3.838380635386384e-08,-3.940812305345867e-08
-1041.5625,-3.845374247873733e-08,-3.9275642602517034e-08
-1041.0625,-3.8952832097152724e-08,-3.9424877706713034e-08
-1040.5625,-3.923496078272193e-08,-3.912766817487055e-08
-1040.0625,-4.0005052885022113e-08,-3.9407798245384425e-08
-1039.5625,-3.973961350197953e-08,-3.907342269901691e-08
-1039.0625,-4.029194994274178e-08,-3.9224004038372256e-08
-1038.5625,-4.043738529333097e-08,-3.9131898882775656e-08
-1038.0625,-4.0172740638980144e-08,-3.898953574964797e-08
-1037.5625,-4.0342017850321665e-08,-3.915929180613567e-08
-1037.0625,-3.986756482135036e-08,-3.889236756801632e-08
-1036.5625,-3.9870743736117326e-08,-3.905062929351102e-08
-1036.0625,-3.933271241180648e-08,-3.8865558415145846e-08
-1035.5625,-3.871123457486247e-08,-3.889671557142e-08
-1035.0625,-3.8280491623937085e-08,-3.880856524556341e-08
-1034.5625,-3.81334668159644e-08,-3.8813716552305406e-08
-1034.0625,-3.777583890467948e-08,-3.874993092963899e-08
-1033.5625,-3.754059921192319e-08,-3.87533420743343e-08
-1033.0625,-3.737926928749911e-08,-3.868009474734397e-08
-1032.5625,-3.735383796936328e-08,-3.865339967015475e-08
-1032.0625,-3.7588282933427836e-08,-3.861500080600347e-08
-1031.5625,-3.795226867424672e-08,-3.852065366423603e-08
-1031.0625,-3.818830309569475e-08,-3.860303393232351e-08
-1030.5625,-3.827810743786185e-08,-3.8390555851319e-08
-1030.0625,-3.9147540626630064e-08,-3.856729381920799e-08
-1029.5625,-3.9146745897938325e-08,-3.8316199486216894e-08
-1029.0625,-3.9362912102092754e-08,-3.8438126468397147e-08
-1028.5625,-3.947735303370392e-08,-3.8273540227617964e-08
-1028.0625,-3.9598151794849054e-08,-3.831755326204064e-08
-1027.5625,-3.9380396133311134e-08,-3.821212075474304e-08
-1027.0625,-3.9245292255714613e-08,-3.8266174978575585e-08
-1026.5625,-3.891547984864074e-08,-3.814464482954662e-08
-1026.0625,-3.871202930355421e-08,-3.8194261754446315e-08
-1025.5625,-3.8093730381377184e-08,-3.807493946487985e-08
-1025.0625,-3.755252014229935e-08,-3.8069197154651006e-08
-1024.5625,-3.718615021540525e-08,-3.798932001147431e-08
-1024.0625,-3.696521563910035e-08,-3.7980857317465545e-08
-1023.5625,-3.668706059698986e-08,-3.7908775171145856e-08
-1023.0625,-3.659884571220625e-08,-3.793970104906586e-08
-1022.5625,-3.6569440750611715e-08,-3.781543896237469e-08
-1022.0625,-3.69302475766636e-08,-3.789151621235053e-08
-1021.5625,-3.7036741221357327e-08,-3.768215033435326e-08
-1021.0625,-3.739993223348446e-08,-3.783614164785241e-08
-1020.5625,-3.7461921071440505e-08,-3.757709654914026e-08
-1020.0625,-3.825903394925998e-08,-3.775997704669153e-08
-1019.5625,-3.8452947750045584e-08,-3.7560787966427836e-08
-1019.0625,-3.869931364448631e-08,-3.762045377609462e-08
-1018.5625,-3.870010837317805e-08,-3.7544849656809806e-08
-1018.0625,-3.8642093178680716e-08,-3.74874290488039e-08
-1017.5625,-3.873428170692305e-08,-3.74419306231343e-08
-1017.0625,-3.8503015657625474e-08,-3.744739340960235e-08
-1016.5625,-3.792445317003567e-08,-3.7316146789727835e-08
-1016.0625,-3.779888603674007e-08,-3.7406819575655956e-08
-1015.5625,-3.7292643860098984e-08,-3.7271781998842074e-08
-1015.0625,-3.69159424602122e-08,-3.727760971553142e-08
