potential,current,current_filtered_()Hz,current_filtered_50Hz,current_filtered_59Hz,basecurrent_4
-1821.5625,-3.8409555563476355e-07,-3.776301083304722e-07,-3.7763010833047255e-07,-3.792384885287335e-07,8.277737987702883e-08
-1822.0625,-3.852797013854625e-07,-3.782156582804036e-07,-3.782156582804038e-07,-3.801360920151217e-07,8.277358910714678e-08
-1822.5625,-3.876495823442438e-07,-3.809240049464736e-07,-3.8092400494647373e-07,-3.826961381918932e-07,8.276975647909639e-08
-1823.0625,-3.878593907188642e-07,-3.8201805688424063e-07,-3.820180568842408e-07,-3.8350763314189317e-07,8.276588199242551e-08
-1823.5625,-3.8856828871190014e-07,-3.844176978695994e-07,-3.844176978695996e-07,-3.854831802420081e-07,8.276196564671048e-08
-1824.0625,-3.8827980219679694e-07,-3.858934763159303e-07,-3.858934763159301e-07,-3.864727944158472e-07,8.275800744155644e-08
-1824.5625,-3.8866365615490953e-07,-3.8789976666308987e-07,-3.878997666630897e-07,-3.878763578355787e-07,8.275400737659674e-08
-1825.0625,-3.8780932281128435e-07,-3.8976525709419645e-07,-3.897652570941961e-07,-3.891609378826133e-07,8.274996545149391e-08
-1825.5625,-3.867118024879856e-07,-3.9120186913230026e-07,-3.912018691322996e-07,-3.902220335590993e-07,8.274588166593841e-08
-1826.0625,-3.8801118389898745e-07,-3.9354098172826535e-07,-3.9354098172826466e-07,-3.919806315189736e-07,8.274175601965036e-08
-1826.5625,-3.8811052498545533e-07,-3.947792088459551e-07,-3.947792088459543e-07,-3.9314233099032325e-07,8.273758851237763e-08
-1827.0625,-3.899908530701225e-07,-3.9727595199500335e-07,-3.9727595199500277e-07,-3.9544407979935344e-07,8.27333791438968e-08
-1827.5625,-3.9195144875265545e-07,-3.986493726334683e-07,-3.986493726334681e-07,-3.969730149836896e-07,8.272912791401337e-08
-1828.0625,-3.95473686314466e-07,-4.0101481724236113e-07,-4.0101481724236113e-07,-3.9954780928411634e-07,8.272483482256136e-08
-1828.5625,-3.9836173038026454e-07,-4.024426726833046e-07,-4.024426726833049e-07,-4.0152483741401073e-07,8.272049986940352e-08
-1829.0625,-4.021724544571782e-07,-4.0466065616218534e-07,-4.0466065616218576e-07,-4.0404180927725565e-07,8.271612305443091e-08
-1829.5625,-4.056525713983264e-07,-4.064613897453197e-07,-4.0646138974532024e-07,-4.065921998793296e-07,8.271170437756346e-08
-1830.0625,-4.103120657180229e-07,-4.082555729966736e-07,-4.082555729966744e-07,-4.0885919071300136e-07,8.270724383874973e-08
-1830.5625,-4.1523779414945367e-07,-4.109244404491863e-07,-4.109244404491873e-07,-4.1186019479155504e-07,8.270274143796698e-08
-1831.0625,-4.173358778956585e-07,-4.120511865741949e-07,-4.120511865741961e-07,-4.136227498157127e-07,8.269819717522071e-08
-1831.5625,-4.2186265252383385e-07,-4.1522228497499385e-07,-4.1522228497499507e-07,-4.1662450078707794e-07,8.269361105054541e-08
-1832.0625,-4.2318587579558796e-07,-4.161862968192958e-07,-4.1618629681929705e-07,-4.1791089324496545e-07,8.268898306400428e-08
-1832.5625,-4.257878175323585e-07,-4.1914223838628e-07,-4.1914223838628117e-07,-4.205707075856827e-07,8.268431321568864e-08
-1833.0625,-4.2613670342803437e-07,-4.2052155282654907e-07,-4.2052155282654987e-07,-4.217661044800377e-07,8.267960150571905e-08
-1833.5625,-4.2679473878479853e-07,-4.2310270964911814e-07,-4.231027096491184e-07,-4.2388365974593156e-07,8.267484793424418e-08
-1834.0625,-4.270339521210137e-07,-4.249333905744842e-07,-4.2493339057448453e-07,-4.253375119274456e-07,8.267005250144176e-08
-1834.5625,-4.275640361584071e-07,-4.269869494440387e-07,-4.269869494440387e-07,-4.267977872307386e-07,8.266521520751768e-08
-1835.0625,-4.2691076917379325e-07,-4.293675718224585e-07,-4.293675718224589e-07,-4.286832739459073e-07,8.266033605270683e-08
-1835.5625,-4.258704693163e-07,-4.3059830808165647e-07,-4.3059830808165684e-07,-4.2966589479400216e-07,8.265541503727271e-08
-1836.0625,-4.283055180278044e-07,-4.3361318607856436e-07,-4.3361318607856463e-07,-4.321275119524185e-07,8.265045216150713e-08
-1836.5625,-4.277539763157339e-07,-4.343753281951308e-07,-4.3437532819513103e-07,-4.33077876889716e-07,8.264544742573089e-08
-1837.0625,-4.3042823836345346e-07,-4.37524793716996e-07,-4.375247937169963e-07,-4.3600064594671194e-07,8.26404008302932e-08
-1837.5625,-4.3210432117434216e-07,-4.384485452584755e-07,-4.384485452584755e-07,-4.3729573492184974e-07,8.263531237557193e-08
-1838.0625,-4.3600405486473104e-07,-4.412742929143403e-07,-4.4127429291434013e-07,-4.403017832245464e-07,8.26301820619736e-08
-1838.5625,-4.389819032726967e-07,-4.4259743557482813e-07,-4.4259743557482776e-07,-4.421996291365218e-07,8.262500988993358e-08
-1839.0625,-4.4349755169918756e-07,-4.4503960088743324e-07,-4.4503960088743276e-07,-4.4490869149965134e-07,8.261979585991541e-08
-1839.5625,-4.472232398060846e-07,-4.4717738656662465e-07,-4.471773865666243e-07,-4.4754311325168066e-07,8.261453997241146e-08
-1840.0625,-4.5156404792039174e-07,-4.4906045762166796e-07,-4.490604576216675e-07,-4.4978697069374807e-07,8.260924222794275e-08
-1840.5625,-4.5721218473261826e-07,-4.524111676767061e-07,-4.5241116767670575e-07,-4.530738067925112e-07,8.260390262705909e-08
-1841.0625,-4.5918788026029435e-07,-4.5376219999729965e-07,-4.537621999972993e-07,-4.54901553270337e-07,8.259852117033857e-08
-1841.5625,-4.640722827997545e-07,-4.576994890172633e-07,-4.5769948901726293e-07,-4.584774783190464e-07,8.259309785838835e-08
-1842.0625,-4.6568637677268703e-07,-4.590859389844052e-07,-4.5908593898440533e-07,-4.6011213760643136e-07,8.258763269184365e-08
-1842.5625,-4.685823681254031e-07,-4.627017104890703e-07,-4.627017104890706e-07,-4.6347716151721594e-07,8.258212567136883e-08
-1843.0625,-4.6902980037885505e-07,-4.644419609613785e-07,-4.6444196096137897e-07,-4.6519502835971173e-07,8.257657679765656e-08
-1843.5625,-4.7011539977177784e-07,-4.6743822190081103e-07,-4.6743822190081167e-07,-4.6790465351820316e-07,8.257098607142838e-08
-1844.0625,-4.70456338380536e-07,-4.6952765977421006e-07,-4.6952765977421075e-07,-4.698387800870226e-07,8.256535349343417e-08
-1844.5625,-4.712304041262949e-07,-4.7172640335425404e-07,-4.717264033542547e-07,-4.715920319438466e-07,8.255967906445252e-08
-1845.0625,-4.7113106303982686e-07,-4.7450180463421745e-07,-4.745018046342178e-07,-4.737031478822255e-07,8.255396278529104e-08
-1845.5625,-4.698348605435921e-07,-4.757789830108963e-07,-4.7577898301089677e-07,-4.7483931648165675e-07,8.254820465678532e-08
-1846.0625,-4.726640946862015e-07,-4.790281822610163e-07,-4.790281822610167e-07,-4.77324294546888e-07,8.254240467979989e-08
-1846.5625,-4.7247574398625824e-07,-4.798552594018432e-07,-4.798552594018433e-07,-4.785044256074296e-07,8.253656285522834e-08
-1847.0625,-4.7507530153695366e-07,-4.824123488145026e-07,-4.824123488145026e-07,-4.810418561615215e-07,8.253067918399189e-08
-1847.5625,-4.777503583133647e-07,-4.833954469718567e-07,-4.833954469718567e-07,-4.822834302558742e-07,8.252475366704112e-08
-1848.0625,-4.811724600600156e-07,-4.848877864315497e-07,-4.848877864315494e-07,-4.843209093752494e-07,8.251878630535517e-08
-1848.5625,-4.849982839820726e-07,-4.858893966398577e-07,-4.858893966398574e-07,-4.856809037347227e-07,8.251277709994165e-08
-1849.0625,-4.892755138010399e-07,-4.866401900814993e-07,-4.86640190081499e-07,-4.870512239760568e-07,8.250672605183697e-08
-1849.5625,-4.935742012946846e-07,-4.869906829396071e-07,-4.869906829396068e-07,-4.881729559588586e-07,8.250063316210576e-08
-1849.8125,-4.962293898538021e-07,-4.863932923654793e-07,-4.863932923654791e-07,-4.880703223267861e-07,8.249449843184171e-08
-1849.5,-4.956317538776104e-07,-4.85889664236776e-07,-4.858896642367756e-07,-4.879882725023403e-07,8.2488321862167e-08
-1849.0,-4.91848050576216e-07,-4.835787486385164e-07,-4.83578748638516e-07,-4.861441728119866e-07,8.248210345423246e-08
-1848.5,-4.908943761461229e-07,-4.826204885430592e-07,-4.826204885430586e-07,-4.850692854061613e-07,8.247584320921735e-08
-1848.0,-4.872720027691529e-07,-4.796498812398122e-07,-4.796498812398115e-07,-4.823643289460239e-07,8.246954112832987e-08
-1847.5,-4.846040985509672e-07,-4.782452841048304e-07,-4.782452841048294e-07,-4.804823749962865e-07,8.246319721280676e-08
-1847.0,-4.803824997404217e-07,-4.7537985462442635e-07,-4.753798546244254e-07,-4.77245255590652e-07,8.24568114639128e-08
-1846.5,-4.761005015493036e-07,-4.731886274521388e-07,-4.7318862745213747e-07,-4.742668992474525e-07,8.245038388294243e-08
-1846.0,-4.711008633495406e-07,-4.705028064242421e-07,-4.7050280642424095e-07,-4.709654515889248e-07,8.2443914471218e-08
-1845.5,-4.6633487538515046e-07,-4.673990276514061e-07,-4.673990276514047e-07,-4.6720085757400685e-07,8.243740323009079e-08
-1845.0,-4.6189552091306703e-07,-4.652677172818432e-07,-4.6526771728184213e-07,-4.6432697520683964e-07,8.243085016094047e-08
-1844.5,-4.555821961858506e-07,-4.614227089452594e-07,-4.614227089452584e-07,-4.6004306047174284e-07,8.24242552651754e-08
-1844.0,-4.5282051398203937e-07,-4.5988578360557755e-07,-4.598857836055769e-07,-4.575163289978782e-07,8.241761854423296e-08
-1843.5,-4.475006001195034e-07,-4.5575602619783316e-07,-4.557560261978326e-07,-4.531837933912703e-07,8.24109399995784e-08
-1843.0,-4.4586028009974317e-07,-4.5410488404500387e-07,-4.541048840450036e-07,-4.5103923916614926e-07,8.24042196327061e-08
-1842.5,-4.429857464217042e-07,-4.5016943314293577e-07,-4.5016943314293604e-07,-4.4739370202887934e-07,8.239745744513916e-08
-1842.0,-4.419311414477596e-07,-4.479493370691267e-07,-4.4794933706912706e-07,-4.454960504027989e-07,8.239065343842898e-08
-1841.5,-4.402161169309756e-07,-4.4453765119558365e-07,-4.445376511955845e-07,-4.428769424900861e-07,8.238380761415588e-08
-1841.0,-4.399610090209256e-07,-4.418286808766579e-07,-4.418286808766591e-07,-4.409839719062801e-07,8.237691997392836e-08
-1840.5,-4.395024505657893e-07,-4.3937356683531897e-07,-4.393735668353203e-07,-4.394288543085292e-07,8.236999051938432e-08
-1840.0,-4.386536803230064e-07,-4.3623666707914493e-07,-4.362366670791463e-07,-4.3736605900770043e-07,8.236301925218927e-08
-1839.5,-4.400150505719643e-07,-4.348248490206386e-07,-4.348248490206397e-07,-4.363751887497013e-07,8.235600617403833e-08
-1839.0,-4.3788438294939785e-07,-4.3147280169489925e-07,-4.3147280169490025e-07,-4.3388017517093926e-07,8.234895128665446e-08
-1838.5,-4.3738847224574955e-07,-4.3032698891363964e-07,-4.303269889136405e-07,-4.326841479331359e-07,8.234185459178984e-08
-1838.0,-4.345274489554703e-07,-4.272581292830748e-07,-4.2725812928307536e-07,-4.29828521959554e-07,8.233471609122486e-08
-1837.5,-4.3272579901128596e-07,-4.257341382414639e-07,-4.25734138241464e-07,-4.280279330495445e-07,8.232753578676866e-08
-1837.0,-4.291550829992791e-07,-4.2323438371589687e-07,-4.232343837158969e-07,-4.251626967160353e-07,8.23203136802593e-08
-1836.5,-4.2528395954179284e-07,-4.2127281027302814e-07,-4.21272810273028e-07,-4.225866412240884e-07,8.231304977356299e-08
-1836.0,-4.21417604456457e-07,-4.1928757462529103e-07,-4.1928757462529076e-07,-4.199399985626568e-07,8.230574406857468e-08
-1835.5,-4.170370599075627e-07,-4.1671633731214656e-07,-4.1671633731214645e-07,-4.166506324733594e-07,8.229839656721848e-08
-1835.0,-4.128647342759054e-07,-4.152672131459327e-07,-4.152672131459328e-07,-4.1435939365184324e-07,8.229100727144623e-08
-1834.5,-4.072706390147176e-07,-4.1201501861399453e-07,-4.120150186139946e-07,-4.107356495963364e-07,8.228357618323904e-08
-1834.0,-4.053283220920947e-07,-4.109676490752156e-07,-4.1096764907521576e-07,-4.0891155118912757e-07,8.227610330460637e-08
-1833.5,-4.005114714914328e-07,-4.076155092041217e-07,-4.076155092041217e-07,-4.055118069902782e-07,8.226858863758675e-08
-1833.0,-3.987503527105275e-07,-4.0644877795608103e-07,-4.0644877795608135e-07,-4.041208848415361e-07,8.226103218424658e-08
-1832.5,-3.966753160963833e-07,-4.034658882634409e-07,-4.034658882634411e-07,-4.0134827458015644e-07,8.22534339466816e-08
-1832.0,-3.960943694227182e-07,-4.019036102989503e-07,-4.019036102989501e-07,-4.0008858520816897e-07,8.224579392701553e-08
-1831.5,-3.947973721977916e-07,-3.9925637218680603e-07,-3.992563721868061e-07,-3.9805222325340156e-07,8.223811212740119e-08
-1831.0,-3.948943290981844e-07,-3.9733148405965744e-07,-3.973314840596576e-07,-3.965875396462865e-07,8.223038855001985e-08
-1830.5,-3.946559104906611e-07,-3.952977919473904e-07,-3.9529779194739045e-07,-3.953112431216584e-07,8.222262319708191e-08
-1830.0,-3.946924680104813e-07,-3.9278857341714723e-07,-3.9278857341714734e-07,-3.935206067399612e-07,8.221481607082525e-08
-1829.5,-3.960784748488833e-07,-3.916684898905048e-07,-3.916684898905053e-07,-3.9275193382859774e-07,8.220696717351734e-08
-1829.0,-3.941011898638236e-07,-3.885474961386458e-07,-3.8854749613864616e-07,-3.904601505408278e-07,8.219907650745421e-08
-1828.5,-3.945891532805546e-07,-3.8776942400381727e-07,-3.8776942400381775e-07,-3.8959843434945507e-07,8.219114407495996e-08
-1828.0,-3.9186164441048826e-07,-3.847225686929989e-07,-3.8472256869299907e-07,-3.868775063377751e-07,8.218316987838778e-08
-1827.5,-3.9036119664047523e-07,-3.8361521795878725e-07,-3.8361521795878735e-07,-3.855281358243406e-07,8.217515392011944e-08
-1827.0,-3.870916828026394e-07,-3.81134187843797e-07,-3.811341878437971e-07,-3.828164778826196e-07,8.216709620256503e-08
-1826.5,-3.8388336307406783e-07,-3.7964204609502994e-07,-3.7964204609502967e-07,-3.807708558421951e-07,8.215899672816374e-08
-1826.0,-3.8012111744735047e-07,-3.7767707524928906e-07,-3.776770752492889e-07,-3.7838081606734216e-07,8.215085549938296e-08
-1825.5,-3.763183406573543e-07,-3.7554697529094527e-07,-3.755469752909449e-07,-3.755407539774036e-07,8.21426725187191e-08
-1825.0625,-3.720125006054839e-07,-3.743222683873037e-07,-3.7432226838730333e-07,-3.7360328378869256e-07,8.213444778869671e-08
-1824.5625,-3.666393399206009e-07,-3.712721445603953e-07,-3.712721445603949e-07,-3.7032892036923506e-07,8.212618131186923e-08
-1824.0625,-3.6560857680740867e-07,-3.7081980279040287e-07,-3.7081980279040266e-07,-3.689437400392196e-07,8.2117873090819e-08
-1823.5625,-3.6060496496418686e-07,-3.675563056450605e-07,-3.6755630564506004e-07,-3.65875166405259e-07,8.210952312815634e-08
-1823.0625,-3.5958532805267904e-07,-3.669339661334223e-07,-3.669339661334221e-07,-3.648474063436953e-07,8.210113142652102e-08
-1822.5625,-3.578273881865408e-07,-3.643338922869639e-07,-3.643338922869636e-07,-3.623943765314928e-07,8.209269798858075e-08
-1822.0625,-3.5694523933870467e-07,-3.6288493514073377e-07,-3.628849351407335e-07,-3.6133916897301394e-07,8.2084222817032e-08
-1821.5625,-3.564533022785151e-07,-3.608921770263377e-07,-3.608921770263376e-07,-3.59633167325804e-07,8.207570591460008e-08
-1821.0625,-3.5640720801439377e-07,-3.590036572039008e-07,-3.590036572039008e-07,-3.583551642900011e-07,8.206714728403869e-08
-1820.5625,-3.5664642135060885e-07,-3.574196284707372e-07,-3.5741962847073724e-07,-3.5737960380266317e-07,8.205854692813062e-08
-1820.0625,-3.571955788766041e-07,-3.5528092466727366e-07,-3.55280924667274e-07,-3.5581986070874184e-07,8.204990484968639e-08
-1819.5625,-3.5845681331040224e-07,-3.542302321178613e-07,-3.542302321178616e-07,-3.552681450301163e-07,8.204122105154625e-08
-1819.0625,-3.5712802693780577e-07,-3.5161753062705485e-07,-3.516175306270552e-07,-3.532249288552557e-07,8.203249553657823e-08
-1818.5625,-3.5766208461865797e-07,-3.50897263432835e-07,-3.5089726343283555e-07,-3.5262708200439685e-07,8.202372830767919e-08
-1818.0625,-3.5515551032489656e-07,-3.480668396015615e-07,-3.480668396015621e-07,-3.500745031168869e-07,8.201491936777495e-08
-1817.5625,-3.540420954277629e-07,-3.473775980462911e-07,-3.4737759804629173e-07,-3.4916527880767463e-07,8.200606871981971e-08
-1817.0625,-3.505921781769011e-07,-3.447248177966353e-07,-3.447248177966359e-07,-3.46428669623241e-07,8.199717636679606e-08
-1816.5625,-3.482707756683161e-07,-3.43975039615059e-07,-3.4397503961505947e-07,-3.4501303507234375e-07,8.19882423117154e-08
-1816.0625,-3.440118246092587e-07,-3.4168250080541143e-07,-3.41682500805412e-07,-3.4245843350377787e-07,8.197926655761825e-08
-1815.5625,-3.411341120164528e-07,-3.403618863742305e-07,-3.403618863742305e-07,-3.403273595656525e-07,8.197024910757303e-08
-1815.0625,-3.368028406464467e-07,-3.388662962978395e-07,-3.388662962978395e-07,-3.3825726767265856e-07,8.196118996467697e-08
-1814.5625,-3.319828111310177e-07,-3.3648374578242444e-07,-3.364837457824241e-07,-3.355564865638197e-07,8.195208913205634e-08
-1814.0625,-3.306564089444966e-07,-3.359617846234281e-07,-3.359617846234277e-07,-3.3421253065822146e-07,8.194294661286535e-08
-1813.5625,-3.262154650150297e-07,-3.330495800601856e-07,-3.330495800601852e-07,-3.314423688227863e-07,8.193376241028743e-08
-1813.0625,-3.254668305874066e-07,-3.3277572893554763e-07,-3.327757289355471e-07,-3.3071114721401876e-07,8.192453652753425e-08
-1812.5625,-3.234823930441213e-07,-3.301061848740436e-07,-3.301061848740429e-07,-3.283315122716709e-07,8.191526896784654e-08
-1812.0625,-3.235769657584388e-07,-3.293920370028278e-07,-3.2939203700282733e-07,-3.2773445262115736e-07,8.190595973449299e-08
-1811.5625,-3.226852801663017e-07,-3.2715003874699787e-07,-3.2715003874699724e-07,-3.260240858266695e-07,8.189660883077172e-08
-1811.0625,-3.233909992445706e-07,-3.2587901690151377e-07,-3.258790169015131e-07,-3.251533771802156e-07,8.188721626000886e-08
-1810.5625,-3.2362623893732693e-07,-3.2434767867192997e-07,-3.2434767867192965e-07,-3.242639523955133e-07,8.187778202555936e-08
-1810.0625,-3.241285074705093e-07,-3.223543279937974e-07,-3.2235432799379697e-07,-3.2296091174515945e-07,8.186830613080676e-08
-1809.5625,-3.259977093534917e-07,-3.21764856468592e-07,-3.2176485646859173e-07,-3.2264038499132125e-07,8.185878857916333e-08
-1809.0625,-3.245505084058255e-07,-3.190799050419952e-07,-3.190799050419952e-07,-3.207966747613059e-07,8.184922937407003e-08
-1808.5625,-3.2571240175315554e-07,-3.188037607384772e-07,-3.188037607384773e-07,-3.2041684762637235e-07,8.183962851899613e-08
-1808.0625,-3.232145694750033e-07,-3.1613720162368225e-07,-3.161372016236825e-07,-3.181573889656566e-07,8.182998601743972e-08
-1807.5625,-3.220057871348604e-07,-3.154598067046729e-07,-3.154598067046733e-07,-3.1726526473196877e-07,8.182030187292772e-08
-1807.0625,-3.19434045088376e-07,-3.134118641133024e-07,-3.134118641133028e-07,-3.150092047021405e-07,8.181057608901522e-08
-1806.5625,-3.1667633652802345e-07,-3.1225423133147893e-07,-3.122542313314794e-07,-3.1341715715707693e-07,8.180080866928632e-08
-1806.0625,-3.130166109025412e-07,-3.1080596078172477e-07,-3.1080596078172514e-07,-3.114711077198824e-07,8.179099961735356e-08
-1805.5625,-3.096064300862666e-07,-3.090628851392324e-07,-3.0906288513923265e-07,-3.091347741049213e-07,8.178114893685831e-08
-1805.0625,-3.0647678849817774e-07,-3.082040558608331e-07,-3.0820405586083324e-07,-3.076049713496176e-07,8.177125663147012e-08
-1804.5625,-3.0138814068493927e-07,-3.057581968061655e-07,-3.057581968061655e-07,-3.048165355007322e-07,8.176132270488753e-08
-1804.0625,-2.9972874717657726e-07,-3.054771730884574e-07,-3.054771730884573e-07,-3.0380795788975233e-07,8.175134716083788e-08
-1803.5625,-2.9606584263632803e-07,-3.0280207456480257e-07,-3.028020745648023e-07,-3.0114984444221106e-07,8.174133000307672e-08
-1803.0625,-2.955294007694007e-07,-3.0261223967748215e-07,-3.0261223967748184e-07,-3.005966462003908e-07,8.173127123538828e-08
-1802.5625,-2.9340509097636827e-07,-3.0025133533325096e-07,-3.0025133533325037e-07,-2.9845142326612447e-07,8.172117086158568e-08
