potential,current,current_filtered_50Hz,current_filtered_60Hz,basecurrent_4
-1309.625,-4.479329325278122e-08,-4.776408799844647e-08,-4.6885347216253415e-08,4.323616777542146e-08
-1309.125,-4.5828030009432236e-08,-4.7838037003518704e-08,-4.7164722734001135e-08,4.320918168396989e-08
-1308.625,-4.649480738180566e-08,-4.769825313365921e-08,-4.726318161867285e-08,4.318218125797614e-08
-1308.125,-4.7211652661758983e-08,-4.785659917632184e-08,-4.787218421412552e-08,4.315516650671037e-08
-1307.625,-4.863342229128943e-08,-4.750491375934357e-08,-4.7811236782713116e-08,4.312813743945053e-08
-1307.125,-5.048434541436182e-08,-4.8094943908552765e-08,-4.8646966322773824e-08,4.3101094065483085e-08
-1306.625,-4.991293548499769e-08,-4.732541578315272e-08,-4.83473719713825e-08,4.3074036394102365e-08
-1306.125,-5.1767832251528766e-08,-4.8164774524477635e-08,-4.90857554600083e-08,4.304696443461059e-08
-1305.625,-5.12385429428271e-08,-4.7336447330210886e-08,-4.8555517909189346e-08,4.301987819631861e-08
-1305.125,-5.122503255506745e-08,-4.795547001857213e-08,-4.896671746593836e-08,4.299277768854506e-08
-1304.625,-5.036593083929191e-08,-4.7451321852205307e-08,-4.8438277826364317e-08,4.296566292061661e-08
-1304.125,-5.011956494485119e-08,-4.7747979568167475e-08,-4.842016390022839e-08,4.293853390186811e-08
-1303.625,-4.885833051105306e-08,-4.7666524377215806e-08,-4.8061740384164025e-08,4.291139064164254e-08
-1303.125,-4.773855778438541e-08,-4.749289600418669e-08,-4.758760529592451e-08,4.288423314929108e-08
-1302.625,-4.690647684412918e-08,-4.791123379594705e-08,-4.7472252563013566e-08,4.285706143417271e-08
-1302.125,-4.488707123840704e-08,-4.723420105236761e-08,-4.676715741528824e-08,4.282987550565488e-08
-1301.625,-4.5333708763167316e-08,-4.7928189702347625e-08,-4.689278319634782e-08,4.2802675373112853e-08
-1301.125,-4.3873792156433115e-08,-4.727561997197045e-08,-4.6312570750017236e-08,4.2775461045930126e-08
-1300.625,-4.3741867193603584e-08,-4.773740887021384e-08,-4.6573245191617446e-08,4.274823253349828e-08
-1300.125,-4.4066911228526976e-08,-4.748660190120441e-08,-4.640049169694825e-08,4.272098984521694e-08
-1299.625,-4.4753556818194006e-08,-4.7554338776843673e-08,-4.6626701268339414e-08,4.269373299049389e-08
-1299.125,-4.534721915092698e-08,-4.760365118368486e-08,-4.689741437530964e-08,4.266646197874507e-08
-1298.625,-4.603783838405272e-08,-4.7342263300084353e-08,-4.6979996063321007e-08,4.2639176819394466e-08
-1298.125,-4.742463995114644e-08,-4.7748399964222586e-08,-4.7613356353284266e-08,4.261187752187405e-08
-1297.625,-4.812320647118963e-08,-4.715087709932568e-08,-4.7586840081240806e-08,4.2584564095623945e-08
-1297.125,-5.023718479122934e-08,-4.783021346839372e-08,-4.833814740090041e-08,4.255723655009255e-08
-1296.625,-4.9940750989208734e-08,-4.719710436770213e-08,-4.8174045058947785e-08,4.252989489473629e-08
-1296.125,-5.0996945420536846e-08,-4.762896092265955e-08,-4.8701659372134815e-08,4.250253913901955e-08
-1295.625,-5.119801177954813e-08,-4.7349506596011575e-08,-4.841471224501081e-08,4.24751692924149e-08
-1295.125,-5.073071130880252e-08,-4.745133354276578e-08,-4.8587097399218326e-08,4.244778536440298e-08
-1294.625,-5.039930944434516e-08,-4.73569676241069e-08,-4.8291810396639634e-08,4.2420387364472725e-08
-1294.125,-4.985174137573338e-08,-4.7476434385290393e-08,-4.8103857697620825e-08,4.2392975302120846e-08
-1293.625,-4.837195655170559e-08,-4.7390267709960284e-08,-4.784958193608253e-08,4.23655491868525e-08
-1293.125,-4.768133731857983e-08,-4.732645549204505e-08,-4.7344238803010415e-08,4.2338109028180545e-08
-1292.625,-4.6728457617178464e-08,-4.757893003987483e-08,-4.720053029065924e-08,4.231065483562632e-08
-1292.125,-4.461447929713876e-08,-4.7061115809811124e-08,-4.656280410609722e-08,4.228318661871911e-08
-1291.625,-4.4895018525324485e-08,-4.763959442155661e-08,-4.663077946759359e-08,4.225570438699623e-08
-1291.125,-4.380306130286788e-08,-4.7110311515261503e-08,-4.6103195376798066e-08,4.222820815000317e-08
-1290.625,-4.376332486828066e-08,-4.7490119750407246e-08,-4.6388041457302727e-08,4.220069791729351e-08
-1290.125,-4.38841236294258e-08,-4.723112249613126e-08,-4.610512847231623e-08,4.217317369842907e-08
-1289.625,-4.428069324660618e-08,-4.7396329259094096e-08,-4.647859833632109e-08,4.214563550297944e-08
-1289.125,-4.486163992027123e-08,-4.714005622684305e-08,-4.650293222188794e-08,4.211808334052264e-08
-1288.625,-4.6246852029981455e-08,-4.736226046528579e-08,-4.6865069710833155e-08,4.209051722064455e-08
-1288.125,-4.668872118259126e-08,-4.7207399383165384e-08,-4.7234894826738506e-08,4.206293715293935e-08
-1287.625,-4.8162942905776847e-08,-4.714677515633053e-08,-4.748070777191485e-08,4.203534314700922e-08
-1287.125,-4.994631409005095e-08,-4.748344743828696e-08,-4.800974779557615e-08,4.200773521246443e-08
-1286.625,-4.9695179823459766e-08,-4.6918509303586585e-08,-4.79808365924058e-08,4.198011335892331e-08
-1286.125,-5.0919856737437646e-08,-4.748576282596073e-08,-4.839269459771055e-08,4.19524775960125e-08
-1285.625,-5.052885022109948e-08,-4.6978570993049035e-08,-4.8176849640243786e-08,4.1924827933366404e-08
-1285.125,-5.0658390997853795e-08,-4.7241896347125583e-08,-4.832727403464876e-08,4.189716438062787e-08
-1284.625,-5.0439045878932384e-08,-4.71651610300289e-08,-4.8083726184326295e-08,4.186948694744766e-08
-1284.125,-4.931847842357298e-08,-4.708976756294073e-08,-4.779649597290702e-08,4.184179564348461e-08
-1283.625,-4.8336988489268836e-08,-4.7246399617070665e-08,-4.7629264856327315e-08,4.18140904784058e-08
-1283.125,-4.7179863514089206e-08,-4.694750424999059e-08,-4.69421450794654e-08,4.178637146188624e-08
-1282.625,-4.6211883967544715e-08,-4.736471645624454e-08,-4.701740235438295e-08,4.175863860360912e-08
-1282.125,-4.4548516815723984e-08,-4.670735443460685e-08,-4.616904467091395e-08,4.173089191326586e-08
-1281.625,-4.489899216878322e-08,-4.751250887109748e-08,-4.649460899354126e-08,4.1703131400555685e-08
-1281.125,-4.309893168198248e-08,-4.662931062839916e-08,-4.571899927741387e-08,4.1675357075186223e-08
-1280.625,-4.369100455733195e-08,-4.743228194818513e-08,-4.618736897465919e-08,4.164756894687299e-08
-1280.125,-4.3346887033806684e-08,-4.6806513039111446e-08,-4.576488215891174e-08,4.1619767025339725e-08
-1279.625,-4.425128828501164e-08,-4.7163353854989366e-08,-4.625078764386554e-08,4.15919513203183e-08
-1279.125,-4.48449506177446e-08,-4.69802361754104e-08,-4.627823432201983e-08,4.156412184154854e-08
-1278.625,-4.5514906904885004e-08,-4.691838961085437e-08,-4.6600401616445975e-08,4.153627859877846e-08
-1278.125,-4.686117730869976e-08,-4.708594326751379e-08,-4.7000555930788166e-08,4.1508421601764084e-08
-1277.625,-4.792531902694532e-08,-4.675419882025248e-08,-4.71307183967113e-08,4.148055086026976e-08
-1277.125,-4.920165330588658e-08,-4.719112783749537e-08,-4.772459904305924e-08,4.145266638406768e-08
-1276.625,-4.93709305172281e-08,-4.6693794100416935e-08,-4.7664693691767714e-08,4.142476818293833e-08
-1276.125,-5.088886231845963e-08,-4.714646749007752e-08,-4.8142611463081735e-08,4.139685626667014e-08
-1275.625,-5.047639812744436e-08,-4.6753945985446914e-08,-4.789752032981017e-08,4.136893064505968e-08
-1275.125,-5.0144201534295264e-08,-4.695921863706722e-08,-4.805088305420828e-08,4.134099132791187e-08
-1274.625,-4.9904988198080235e-08,-4.6829212915393135e-08,-4.7748062243861624e-08,4.1313038325039285e-08
-1274.125,-4.920880586411229e-08,-4.688051746547555e-08,-4.755980910665444e-08,4.1285071646263e-08
-1273.625,-4.809300678090335e-08,-4.6892657571184527e-08,-4.730294171870512e-08,4.125709130141188e-08
-1273.125,-4.712979560650932e-08,-4.6782018678025066e-08,-4.6802779164743135e-08,4.1229097300323154e-08
-1272.625,-4.596790225917922e-08,-4.699220590302159e-08,-4.664245772804178e-08,4.120108965284194e-08
-1272.125,-4.431486658035118e-08,-4.654923348714107e-08,-4.5995915311258323e-08,4.1173068368821666e-08
-1271.625,-4.4256851385853854e-08,-4.7040790363809713e-08,-4.603251423289434e-08,4.1145033458123596e-08
-1271.125,-4.286448671791792e-08,-4.6503022903487895e-08,-4.55233285131731e-08,4.11169849306173e-08
-1270.625,-4.315058904694585e-08,-4.693451561281336e-08,-4.578463595281717e-08,4.1088922796180464e-08
-1270.125,-4.328092455239192e-08,-4.665836214795231e-08,-4.556669578933607e-08,4.1060847064698746e-08
-1269.625,-4.377365634127335e-08,-4.680717462185249e-08,-4.5904276104848287e-08,4.103275774606597e-08
-1269.125,-4.4549311544415743e-08,-4.669746184427849e-08,-4.599918601223035e-08,4.100465485018401e-08
-1268.625,-4.5512522718809767e-08,-4.674586661427781e-08,-4.6322771837739785e-08,4.097653838696282e-08
-1268.125,-4.637798226411925e-08,-4.6722672368240985e-08,-4.673177216627304e-08,4.09484083663208e-08
-1267.625,-4.785617763076357e-08,-4.6600618056110135e-08,-4.6950015611132096e-08,4.09202647981839e-08
-1267.125,-4.9194500747660886e-08,-4.687319960881536e-08,-4.746392700936462e-08,4.0892107692486536e-08
-1266.625,-4.913410136708832e-08,-4.6425676255324745e-08,-4.742661475443708e-08,4.086393705917099e-08
-1266.125,-5.034129424984784e-08,-4.6875519704579546e-08,-4.7825747505852374e-08,4.083575290818803e-08
-1265.625,-4.997095067949501e-08,-4.644788273981037e-08,-4.759748468288295e-08,4.080755524949617e-08
-1265.125,-5.0114796572700724e-08,-4.670755026143724e-08,-4.7786558912779216e-08,4.0779344093062035e-08
-1264.625,-4.986684122087652e-08,-4.654805546822387e-08,-4.744789519916826e-08,4.075111944886054e-08
-1264.125,-4.87709103549612e-08,-4.662180486336087e-08,-4.7313205443679045e-08,4.072288132687455e-08
-1263.625,-4.75136495646218e-08,-4.655136681978127e-08,-4.694372414471547e-08,4.0694629737095197e-08
-1263.125,-4.6846077463556624e-08,-4.654826936592303e-08,-4.6560304962971865e-08,4.0666364689521584e-08
-1262.625,-4.561345326266129e-08,-4.6606652259201316e-08,-4.6313263656735985e-08,4.063808619416079e-08
-1262.125,-4.42576461145456e-08,-4.63796085795308e-08,-4.581046169107646e-08,4.0609794261028275e-08
-1261.625,-4.400015401842046e-08,-4.6698696684911446e-08,-4.574164558714712e-08,4.0581488900147413e-08
-1261.125,-4.274448268546454e-08,-4.631119859454906e-08,-4.5300527244669875e-08,4.055317012154972e-08
-1260.625,-4.291137571073084e-08,-4.664982610735743e-08,-4.545926231455466e-08,4.052483793527491e-08
-1260.125,-4.299879586682271e-08,-4.634473812056522e-08,-4.52864068681422e-08,4.0496492351370607e-08
-1259.625,-4.3439870290740766e-08,-4.6524146417579726e-08,-4.5567625700185066e-08,4.046813337989272e-08
-1259.125,-4.4005717119262665e-08,-4.6335929104013667e-08,-4.5710431266293175e-08,4.043976103090518e-08
-1258.625,-4.517714721089369e-08,-4.638723712549829e-08,-4.596123169273169e-08,4.041137531447999e-08
-1258.125,-4.609267466378307e-08,-4.646450895582571e-08,-4.64256152902869e-08,4.038297624069711e-08
-1257.625,-4.729350971700863e-08,-4.618134436499375e-08,-4.6577191751181864e-08,4.0354563819645126e-08
-1257.125,-4.9135690824471806e-08,-4.6684844151580596e-08,-4.716877712398651e-08,4.032613806142009e-08
-1256.625,-4.883528337899248e-08,-4.607372276670697e-08,-4.7139769809043466e-08,4.0297698976126576e-08
-1256.125,-5.011002820055026e-08,-4.65826243826857e-08,-4.751107500775954e-08,4.026924657387699e-08
-1255.625,-4.988670943817013e-08,-4.62223854874563e-08,-4.739260412994151e-08,4.024078086479216e-08
-1255.125,-4.956166540324673e-08,-4.6246818463460766e-08,-4.7360030989848325e-08,4.0212301859000646e-08
-1254.625,-4.955292338763754e-08,-4.644061929333174e-08,-4.729997663857512e-08,4.018380956663925e-08
-1254.125,-4.821221608466499e-08,-4.606435636332818e-08,-4.682827644646554e-08,4.015530399785321e-08
-1253.625,-4.767736367512111e-08,-4.65510523250204e-08,-4.6841331552790184e-08,4.012678516279518e-08
-1253.125,-4.633983528691554e-08,-4.5972352096800946e-08,-4.6068601473399484e-08,4.009825307162652e-08
-1252.625,-4.554431186647954e-08,-4.6542723026299813e-08,-4.6143567309527104e-08,4.006970773451655e-08
-1252.125,-4.348278564009495e-08,-4.591448434889208e-08,-4.5350385321733096e-08,4.004114916164238e-08
-1251.625,-4.367749416957229e-08,-4.640788998500365e-08,-4.55180609069579e-08,4.001257736318958e-08
-1251.125,-4.271984609602047e-08,-4.603502284710204e-08,-4.4945100230251006e-08,3.9983992349351605e-08
-1250.625,-4.232725012229881e-08,-4.6268880981404775e-08,-4.5225629817169664e-08,3.9955394130330335e-08
-1250.125,-4.273812485593059e-08,-4.6100160802896496e-08,-4.496459837805545e-08,3.992678271633521e-08
-1249.6875,-4.338900765446913e-08,-4.629070515707031e-08,-4.5335848737899715e-08,3.989815811758426e-08
-1249.1875,-4.3685441456489735e-08,-4.5974507672780944e-08,-4.53735695804065e-08,3.9869520344303195e-08
-1248.6875,-4.519224705603684e-08,-4.625908464412109e-08,-4.5761348371422684e-08,3.9840869406726475e-08
-1248.1875,-4.5727894194272456e-08,-4.602359127378744e-08,-4.6057280606002056e-08,3.981220531509597e-08
-1247.6875,-4.702330196181558e-08,-4.598364958390962e-08,-4.6353653962468256e-08,3.978352807966193e-08
-1247.1875,-4.857143345333339e-08,-4.6251988247232174e-08,-4.6765701861183537e-08,3.975483771068262e-08
-1246.6875,-4.849672895630943e-08,-4.579889366116376e-08,-4.6849745972017695e-08,3.972613421842471e-08
-1246.1875,-4.9760347576182785e-08,-4.620929184312247e-08,-4.715970860781915e-08,3.9697417613162656e-08
-1245.6875,-4.9564049589321974e-08,-4.5899571895534384e-08,-4.7034617961469406e-08,3.966868790517918e-08
-1245.1875,-4.92199320657967e-08,-4.596495266959293e-08,-4.710471423511309e-08,3.9639945104764716e-08
-1244.6875,-4.921357423626273e-08,-4.598774323387692e-08,-4.684220195427159e-08,3.9611189222218664e-08
-1244.1875,-4.8122411742497886e-08,-4.5908562339912525e-08,-4.6633196302422666e-08,3.95824202678474e-08
-1243.6875,-4.6890582270294293e-08,-4.593799958947783e-08,-4.63076956544616e-08,3.955363825196641e-08
-1243.1875,-4.620711559539425e-08,-4.5923114401268886e-08,-4.592307905519988e-08,3.952484318489859e-08
-1242.6875,-4.4974491394498915e-08,-4.5923933146197016e-08,-4.561945161860001e-08,3.949603507697525e-08
-1242.1875,-4.3582921455254724e-08,-4.5822630970732336e-08,-4.5203959067722987e-08,3.946721393853581e-08
-1241.6875,-4.314343648872016e-08,-4.5928493783287214e-08,-4.4995862673741776e-08,3.943837977992762e-08
-1241.1875,-4.234791306828416e-08,-4.577648250054226e-08,-4.4728169800298056e-08,3.940953261150635e-08
-1240.6875,-4.2014127017751566e-08,-4.5867165038822596e-08,-4.472848724705875e-08,3.93806724436356e-08
-1240.1875,-4.2328044850990564e-08,-4.5803265449098554e-08,-4.472736962904038e-08,3.9351799286687135e-08
-1239.6875,-4.299879586682271e-08,-4.5808667205265484e-08,-4.4884537461356866e-08,3.9322913151040867e-08
-1239.1875,-4.362424734722543e-08,-4.576198205175705e-08,-4.5117402242905136e-08,3.929401404708475e-08
-1238.6875,-4.435698720101363e-08,-4.574912791806504e-08,-4.5309532061371564e-08,3.926510198521469e-08
-1238.1875,-4.543702349309407e-08,-4.578225945440298e-08,-4.579506966758591e-08,3.9236176975834846e-08
-1237.6875,-4.6870714053000696e-08,-4.559831748491831e-08,-4.5933522971949786e-08,3.920723902935779e-08
-1237.1875,-4.824241577495127e-08,-4.593075994199868e-08,-4.652615885977465e-08,3.917828815620357e-08
-1236.6875,-4.8167711277927315e-08,-4.543052126439539e-08,-4.6436654856947974e-08,3.9149324366800735e-08
-1236.1875,-4.940192493620613e-08,-4.595445478325648e-08,-4.6898434853049204e-08,3.912034767158592e-08
-1235.6875,-4.903396555192856e-08,-4.5425606897319334e-08,-4.662505828720994e-08,3.9091358081003757e-08
-1235.1875,-4.9286689275903215e-08,-4.578117427516097e-08,-4.6835173731747946e-08,3.906235560550701e-08
-1234.6875,-4.868269547017759e-08,-4.554625441558541e-08,-4.6473278369957076e-08,3.903334025555649e-08
-1234.1875,-4.7767168017288215e-08,-4.5598178746817574e-08,-4.632391939342621e-08,3.900431204162126e-08
-1233.6875,-4.6769783509149183e-08,-4.56409822023116e-08,-4.5943373212953744e-08,3.897527097417821e-08
-1233.1875,-4.5604711247052096e-08,-4.548191741545106e-08,-4.5543602052961694e-08,3.894621706371271e-08
-1232.6875,-4.461527402583051e-08,-4.564998499977969e-08,-4.527710504187267e-08,3.8917150320717966e-08
-1232.1875,-4.327297726547447e-08,-4.542408075851642e-08,-4.481341252303597e-08,3.8888070755695174e-08
-1231.6875,-4.276832454621687e-08,-4.557730139944995e-08,-4.4701083280683764e-08,3.8858978379154106e-08
-1231.1875,-4.195849600932948e-08,-4.541833273082732e-08,-4.4325882035780165e-08,3.8829873201612106e-08
-1230.6875,-4.1693056626286896e-08,-4.553300193854069e-08,-4.442412628377608e-08,3.880075523359504e-08
-1230.1875,-4.196564856755517e-08,-4.53664127086171e-08,-4.4307681453563e-08,3.8771624485636345e-08
-1229.6875,-4.2654678343297435e-08,-4.55735355770906e-08,-4.456283427061414e-08,3.87424809682783e-08
-1229.1875,-4.3038532301409913e-08,-4.528847280774789e-08,-4.4749231827808115e-08,3.871332469207054e-08
-1228.6875,-4.4426128597195376e-08,-4.547148991865222e-08,-4.49572087173398e-08,3.8684155667571386e-08
-1228.1875,-4.508495868265136e-08,-4.544615652321472e-08,-4.5462934640364016e-08,3.865497390534688e-08
-1227.6875,-4.606485915957202e-08,-4.510925066379414e-08,-4.5488931055489154e-08,3.862577941597134e-08
-1227.1875,-4.813035902941533e-08,-4.575696714647373e-08,-4.622743931433021e-08,3.859657221002711e-08
-1226.6875,-4.7603453906788887e-08,-4.4854934297199786e-08,-4.599025882580585e-08,3.856735229810464e-08
-1226.1875,-4.9239800283090314e-08,-4.575457702244184e-08,-4.6642433368518125e-08,3.853811969080259e-08
-1225.6875,-4.8666800896342696e-08,-4.497407774827561e-08,-4.6200021067713746e-08,3.850887439872773e-08
-1225.1875,-4.897197671397249e-08,-4.5420098691989976e-08,-4.651202598054819e-08,3.847961643249449e-08
-1224.6875,-4.829248368253116e-08,-4.521958723846013e-08,-4.606566282563074e-08,3.845034580272613e-08
-1224.1875,-4.715840583941211e-08,-4.5181389148488635e-08,-4.5952985714195126e-08,3.842106252005335e-08
-1223.6875,-4.662752707332695e-08,-4.531294948351581e-08,-4.5613579672852264e-08,3.839176659511542e-08
-1223.1875,-4.5455302253004185e-08,-4.510167813111653e-08,-4.5154126844849993e-08,3.836245803855948e-08
-1222.6875,-4.400094874711222e-08,-4.53001549130912e-08,-4.495487510914421e-08,3.833313686104073e-08
-1222.1875,-4.265626780068093e-08,-4.499565277911165e-08,-4.4380048104159694e-08,3.830380307322262e-08
-1221.6875,-4.259984206356709e-08,-4.528301844157591e-08,-4.4371707444028996e-08,3.827445668577662e-08
-1221.1875,-4.1608020656270266e-08,-4.4943545782787615e-08,-4.39120185574861e-08,3.824509770938242e-08
-1220.6875,-4.149437445335083e-08,-4.524284308956368e-08,-4.409556200030761e-08,3.821572615472747e-08
-1220.1875,-4.1437948716236985e-08,-4.496414966052068e-08,-4.3891684877822686e-08,3.8186342032507727e-08
-1219.6875,-4.2256519268733565e-08,-4.518255547937839e-08,-4.4213149353040485e-08,3.815694535342704e-08
-1219.1875,-4.289230222212897e-08,-4.493827627731807e-08,-4.430722110575507e-08,3.812753612819741e-08
-1218.6875,-4.379431928725871e-08,-4.5051222858042737e-08,-4.463068897431109e-08,3.809811436753894e-08
-1218.1875,-4.447301759000829e-08,-4.4982690339608186e-08,-4.4977717816608834e-08,3.8068680082179784e-08
-1217.6875,-4.5919423808982826e-08,-4.483004196570074e-08,-4.5201149862330005e-08,3.803923328285618e-08
